vehicle_id,vehicle type,time,first appear,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
宁A2B436_0,1,b'2021-07-27 05:21:45',1,27.78952539,28.76663983,1.5230982,2.50891,4.25061,7.6697464,12.813304,1.5833399,2.74998,4.1666403,7.7999997,12.466681
青D05882_0,1,b'2021-07-27 05:24:14',1,27.71360993,40.46669841,1.5221313,2.511716,4.1935525,7.6198463,12.788152,1.68336,3.1000202,4.66668,8.89998,22.116661
宁AG026Z_0,1,b'2021-07-27 05:29:33',1,27.62215018,26.95002079,1.5161766,2.524164,4.128727,7.5568895,12.766131,1.5,2.6500201,4.09998,7.2666597,11.43336
黑MN9785_1,16,b'2021-07-27 05:40:14',0,33.68713975,32.03327894,1.934356,3.148162,5.3556166,9.9069195,15.780855,1.69998,2.91666,4.8499804,8.650021,13.916639
宁BQ5621_0,1,b'2021-07-27 05:55:31',1,27.84561932,26.65001929,1.5512432,2.5689118,4.209813,7.711585,12.937356,1.48332,2.59998,4.00002,7.38336,11.18334
宁BU5570_0,1,b'2021-07-27 05:59:51',1,27.86895096,61.58334017,1.5797915,2.549459,4.321441,7.74301,12.826472,1.43334,2.61666,4.01664,7.3000197,46.21668
宁B69881_0,1,b'2021-07-27 06:03:52',1,27.48916984,32.81669855,1.5889714,2.5035446,4.3129873,7.6211376,12.622055,1.45002,2.53332,3.73332,7.21668,17.88336
宁A7DM67_0,1,b'2021-07-27 06:08:39',0,26.56346798,25.71659982,1.5918711,2.5062592,4.0442786,7.0893393,11.929152,1.39998,2.56668,3.8666399,6.96666,10.91664
宁A3258J_0,1,b'2021-07-27 06:14:39',1,27.5699544,23.05001915,1.5529004,2.5173402,4.24446,7.6276264,12.764552,1.35,2.3999999,3.43332,6.18336,9.68334
宁AF08790_4,1,b'2021-07-27 06:17:10',0,27.80595839,26.2500608,1.6401151,2.538423,4.39834,7.708304,12.67707,1.53336,2.71668,4.13334,7.6499996,10.21668
宁B36657_0,1,b'2021-07-27 06:27:21',0,26.98179245,27.08334088,1.593348,2.5471022,4.081268,7.307271,12.32404,1.39998,2.6333401,3.96666,7.28334,11.80002
宁B38994_0,11,b'2021-07-27 06:32:55',0,30.53847671,28.33338082,1.8127258,2.8240135,4.8695855,8.688158,14.051594,1.53336,2.6666398,4.13334,7.5333605,12.466681
宁BU8239_0,1,b'2021-07-27 06:36:06',1,27.37750232,42.20003843,1.5733191,2.5674696,4.0989203,7.4767976,12.567221,1.45002,2.46666,4.08336,7.4166603,26.783339
辽CF1539_1,13,b'2021-07-27 06:36:32',1,41.84673429,38.74998093,2.3483179,3.7353747,6.207666,11.38136,19.799215,2.03334,3.43332,5.7,10.63332,16.95
宁BAZ611_0,1,b'2021-07-27 06:36:34',0,26.7656672,26.59998,1.6136535,2.54618,4.1052966,7.236088,12.0398445,1.46664,2.56668,3.9499803,7.11666,11.50002
宁BJ2777_0,1,b'2021-07-27 06:40:28',0,27.69080758,28.61663997,1.5951703,2.5560696,4.3006487,7.6866064,12.7101,1.48332,2.6666398,4.08336,7.73334,12.64998
宁DZ0352_0,1,b'2021-07-27 06:43:05',1,27.57261336,26.98331952,1.5927992,2.5533113,4.2143655,7.5907927,12.6179,1.45002,2.53332,4.03332,7.36668,11.59998
宁BK3558_0,1,b'2021-07-27 06:48:36',1,27.49605775,24.71664011,1.6347201,2.564019,4.410456,7.59658,12.472824,1.39998,2.46666,3.85002,6.6499796,10.35
宁A1AT20_0,1,b'2021-07-27 06:51:11',1,27.62316048,24.78335917,1.5761578,2.6199896,4.200486,7.594133,12.800478,1.38336,2.3833199,3.9333599,6.53334,10.54998
蒙MC7515_0,1,b'2021-07-27 06:52:29',1,27.36788392,26.76665962,1.611266,2.565793,4.336391,7.550193,12.464424,1.41666,2.3833199,4.05,7.2666597,11.650021
宁A232U5_0,1,b'2021-07-27 06:52:34',1,27.31939316,26.78333938,1.6220257,2.5579705,4.353587,7.5115404,12.355408,1.43334,2.46666,4.01664,7.23336,11.633341
吉AS1770_1,12,b'2021-07-27 07:00:19',1,40.48050284,42.13338017,2.2978346,3.7397735,6.1401277,10.952389,19.215698,2.25,3.8999999,6.4833603,11.46666,18.03336
蒙L19895_1,13,b'2021-07-27 07:04:17',1,41.7537868,35.11673927,2.3076344,3.8089192,6.158165,11.034773,19.69179,1.8333601,3.1499999,5.20002,9.31668,15.616679
蒙MAW155_0,1,b'2021-07-27 07:05:16',0,27.62944937,26.65001929,1.6336982,2.6103606,4.369732,7.593917,12.499024,1.43334,2.50002,3.91668,7.16664,11.633341
宁B6C555_0,1,b'2021-07-27 07:05:23',1,27.56282151,26.19996071,1.6247718,2.609449,4.3594804,7.5913506,12.520028,1.43334,2.51664,4.01664,7.06668,11.16666
宁ADE800_0,1,b'2021-07-27 07:05:46',1,27.70341396,27.64998078,1.5873258,2.63481,4.307939,7.6493196,12.7528305,1.9333199,2.6833198,3.96666,7.28334,11.78334
宁C6F899_0,11,b'2021-07-27 07:14:17',1,34.29555774,43.84997964,1.9088321,3.2296183,5.3176208,9.75259,16.125328,1.63332,2.83332,4.5,7.93332,26.95002
宁BA0018_0,1,b'2021-07-27 07:14:25',1,27.47931004,29.18339968,1.5924243,2.61812,4.311928,7.568548,12.563383,1.45002,2.58336,4.09998,7.68336,13.36668
蒙LYP926_0,1,b'2021-07-27 07:14:28',1,27.6693356,27.81659961,1.592195,2.6310375,4.2835703,7.602729,12.686734,1.46664,2.6333401,4.09998,7.54998,12.06666
宁BX3062_0,11,b'2021-07-27 07:20:05',0,37.51326442,28.11666012,2.202379,3.4768014,5.744169,10.26646,17.381857,1.48332,2.61666,4.09998,7.5833397,12.333361
蒙L56893_1,16,b'2021-07-27 07:30:40',0,32.14601398,33.99996042,1.8395905,3.0857284,5.0269556,9.436373,15.154718,1.81668,3.1166399,5.1166797,8.9666395,14.98332
宁AC720A_0,1,b'2021-07-27 07:36:11',0,27.99274564,27.61668026,1.5559993,2.6304715,4.195514,7.6833897,12.936083,1.53336,2.53332,4.2,7.39998,11.95002
宁AGC332_0,1,b'2021-07-27 07:38:41',1,27.65222311,25.13333917,1.5869281,2.577062,4.2934227,7.5931745,12.53549,1.39998,2.55,4.03332,7.0833597,10.06668
蒙L16292_1,16,b'2021-07-27 07:45:33',0,34.35230613,34.91663933,1.9853832,3.2396297,5.5204883,10.040453,15.993174,1.81668,3.26664,5.06664,9.68334,15.08334
蒙L78179_1,16,b'2021-07-27 07:45:39',0,39.19880033,34.93331909,2.2056913,3.5721557,6.0047135,10.8774805,18.599571,1.8,3.23334,5.0833197,9.85002,14.9666395
宁BK5915_0,1,b'2021-07-27 07:46:11',1,28.02128792,36.71664119,1.5756577,2.622996,4.2567644,7.726592,12.93755,1.5499799,2.6833198,4.08336,7.43334,20.96664
蒙L78827_1,16,b'2021-07-27 07:47:34',1,38.78455281,34.09998178,2.3017557,3.5792782,6.124452,10.814379,17.999395,1.76664,2.98332,4.93332,9.5333395,14.88336
蒙CG8223_0,1,b'2021-07-27 07:48:11',1,27.68883884,72.48335838,1.5744948,2.6052132,4.2472644,7.606396,12.689264,1.43334,2.4166799,3.81666,7.21668,57.6
蒙CRF600_0,1,b'2021-07-27 07:48:19',1,27.80756593,72.46667862,1.5985957,2.5810952,4.3383737,7.6526694,12.628999,1.41666,2.33334,3.81666,7.2,57.70002
宁A1DH00_0,1,b'2021-07-27 07:48:27',1,27.70056725,72.24996328,1.5812767,2.5868406,4.3083997,7.623877,12.629977,1.39998,2.48334,3.66666,7.11666,57.58332
宁A1265D_0,1,b'2021-07-27 07:50:01',1,27.82443523,26.43330038,1.5736797,2.610624,4.2096825,7.60903,12.755062,1.46664,2.59998,4.2,7.5333605,10.63332
宁EQ0263_0,1,b'2021-07-27 07:53:47',0,29.04985785,41.08332038,1.7242688,2.7221901,4.6653085,8.114051,13.187916,1.41666,2.44998,3.98334,7.3000197,25.933321
宁B86557_1,4,b'2021-07-27 07:54:02',0,32.27641225,32.98338175,1.8355854,2.9868855,5.0086217,9.1498165,14.958666,1.73334,2.88336,5.03334,9,14.33334
蒙CRP689_0,11,b'2021-07-27 07:56:54',0,33.95321488,48.30000043,1.8278598,3.1324708,5.055395,9.51209,16.065403,1.78332,3.1000202,5.03334,9.2166605,29.166658
宁BB1206_0,1,b'2021-07-27 07:58:24',0,26.99567914,27.11670041,1.6136144,2.5897665,4.1401577,7.2586184,12.122475,1.41666,2.58336,4.00002,7.05,12.06666
蒙CK6897_0,11,b'2021-07-27 08:00:02',0,31.05630755,39.41676021,1.6876397,2.8139415,4.695351,8.806599,14.628443,1.66668,2.95002,4.53336,8.56668,21.70002
宁A52B10_0,1,b'2021-07-27 08:00:38',0,27.08806872,27.05004036,1.5772147,2.5287375,4.1541467,7.3003573,12.233681,1.53336,2.6833198,4.15002,7.6000195,11.083321
宁DED777_0,1,b'2021-07-27 08:04:50',1,27.70074606,33.73332024,1.5339763,2.5548239,4.145675,7.552007,12.792583,1.9166399,3.23334,4.81668,9.16668,14.599979
蒙L76798_1,13,b'2021-07-27 08:04:56',1,41.62004828,37.81667948,2.2762365,3.6494699,6.172418,11.09041,19.683153,1.99998,3.4000201,5.73336,9.61668,17.06664
蒙L73031_1,13,b'2021-07-27 08:05:09',1,41.35091186,37.63332009,2.2582314,3.6083364,6.111293,11.000077,19.52766,1.9333199,3.36666,5.78334,9.61668,16.933321
蒙L32768_1,13,b'2021-07-27 08:05:27',1,41.59865856,37.55003929,2.2442796,3.6126826,6.103531,11.043493,19.654842,1.9166399,3.48336,5.61666,9.55002,16.98336
蒙L75199_1,13,b'2021-07-27 08:05:32',0,40.82216978,37.03332067,2.2317526,3.5839674,6.061318,10.932476,19.355913,1.99998,3.3833401,5.61666,9.81666,16.21668
宁BF2126_0,1,b'2021-07-27 08:06:27',0,28.40872407,33.45000029,1.5626838,2.5957468,4.2873816,7.8099756,13.209386,1.71666,3.0499802,4.8833404,8.95002,14.85
蒙CD8250_0,1,b'2021-07-27 08:07:17',1,27.72203386,27.21660018,1.5433362,2.5412903,4.210999,7.5982513,12.772972,1.39998,2.44998,3.71664,7.13334,12.51666
甘G1B215_0,1,b'2021-07-27 08:07:33',1,27.70080864,45.80003858,1.5558826,2.5285487,4.2541533,7.601362,12.707707,1.38336,2.3833199,3.91668,6.91668,31.199999
宁A8DH01_0,1,b'2021-07-27 08:08:41',1,27.62417436,27.31673956,1.5431881,2.5383604,4.182685,7.5308113,12.672685,1.53336,2.53332,3.91668,7.4500203,11.88336
陕CJ0133_0,1,b'2021-07-27 08:17:11',1,27.65745342,25.39997935,1.5641315,2.572772,4.2391267,7.554719,12.660102,1.41666,2.51664,3.85002,6.86664,10.75002
宁AXX233_0,1,b'2021-07-27 08:20:33',1,27.65631437,29.21658039,1.5834408,2.559209,4.2777457,7.5834346,12.640964,1.61664,2.74998,4.35,7.93332,12.56664
辽NN5938_1,13,b'2021-07-27 08:21:07',1,41.39324784,67.99997807,2.2692556,3.6804154,6.175067,11.164638,19.647903,2.21664,3.9333599,6.0833397,11.083321,44.68332
宁DCL232_0,1,b'2021-07-27 08:21:11',1,27.84746647,28.6499995,1.5543529,2.5983174,4.219517,7.6471353,12.912134,1.5833399,2.73336,4.1666403,7.76664,12.400021
宁CA1672_1,16,b'2021-07-27 08:22:38',0,35.15805602,36.3667202,2.0619001,3.2600172,5.77859,10.281762,16.289177,2.05002,3.41664,5.35002,9.93336,15.616679
蒙K2DV77_0,1,b'2021-07-27 08:26:55',1,27.58370519,28.13333988,1.5657198,2.5849838,4.1691513,7.5012383,12.669413,1.53336,2.55,4.26666,7.6666794,12.11664
甘A13M08_0,1,b'2021-07-27 08:29:03',1,27.88099229,37.28333831,1.557113,2.607084,4.1978116,7.634749,12.9188595,1.45002,2.53332,3.96666,7.28334,22.050001
宁BAH863_0,1,b'2021-07-27 08:31:42',1,27.79589653,50.83331823,1.5833321,2.5867531,4.2532334,7.6505203,12.773748,1.75002,3.0833402,4.71666,8.983319,32.29998
宁A0666A_0,1,b'2021-07-27 08:37:31',0,27.2005409,35.55005908,1.6121581,2.6119366,4.068863,7.282461,12.354498,1.63332,2.80002,4.28334,8.583361,18.250021
宁BH2110_0,1,b'2021-07-27 08:38:40',1,27.52628088,27.79998064,1.5826709,2.590554,4.1050277,7.4270945,12.529689,1.5,2.61666,4.11666,7.56666,12
宁CEG925_0,11,b'2021-07-27 08:39:40',0,34.99386907,103.1500769,1.8995279,3.2006264,5.167532,9.80145,16.609335,2.16666,3.7000198,6.01668,10.5333605,80.73336
宁A5S773_0,1,b'2021-07-27 08:42:28',0,27.10759163,26.65001929,1.6052716,2.560497,4.2147126,7.3896794,12.247142,1.5,2.56668,3.96666,7.13334,11.483339
蒙LT9269_0,1,b'2021-07-27 08:42:51',1,27.39213288,50.85005879,1.5927402,2.5656996,4.2627883,7.523321,12.465654,1.45002,2.7,4.36668,7.21668,35.11668
蒙CML912_0,1,b'2021-07-27 08:43:42',1,27.84543335,40.65000057,1.5926898,2.5874715,4.275237,7.681264,12.80816,1.48332,2.53332,4.06668,7.4833198,25.08336
宁CF1869_1,16,b'2021-07-27 08:48:37',0,39.6585989,41.3333416,2.3519676,3.6255193,6.224564,11.052033,18.82701,2.11668,3.79998,6.15,11.16666,18.10002
蒙CF8442_0,1,b'2021-07-27 08:51:06',0,26.81505561,30.34998178,1.6312006,2.5911524,4.0109787,7.096817,12.072176,1.61664,2.71668,4.6000204,8.25,13.16664
青BA7773_0,1,b'2021-07-27 08:51:10',1,27.71892607,26.1167407,1.5883092,2.6013305,4.180797,7.5797653,12.763229,1.38336,2.4166799,3.85002,7.18332,11.2833605
宁AK8927_1,13,b'2021-07-27 08:52:31',0,34.59702373,34.81667876,2.0132508,3.275836,5.478652,10.101287,16.343317,1.8333601,3.1166399,5.20002,9.41664,15.250019
宁B7B116_0,1,b'2021-07-27 08:58:26',1,27.4312073,26.26667976,1.5976417,2.570655,4.2286696,7.515655,12.527075,1.5,2.7,3.9333599,7.2666597,10.866659
宁A41585_0,1,b'2021-07-27 09:01:10',1,27.88588822,27.96666026,1.5911722,2.6248727,4.278161,7.672409,12.826608,1.43334,2.48334,4.05,7.56666,12.43332
宁BAL325_0,11,b'2021-07-27 09:01:57',1,33.94544363,37.18332052,1.8779082,3.1511128,5.194343,9.656586,16.068811,2.11668,3.49998,5.4833403,10.399981,15.683339
冀D9L056_1,16,b'2021-07-27 09:02:41',0,38.61298442,36.9333601,2.1707847,3.5534282,5.9270773,10.8224325,18.496367,1.8,3.0666602,5.56668,9.833341,16.66668
甘F66880_0,1,b'2021-07-27 09:05:11',1,27.68988132,27.13331938,1.5915359,2.6344488,4.2161818,7.600704,12.777055,1.43334,2.51664,3.8333397,7.36668,11.98332
蒙BTT053_0,1,b'2021-07-27 09:08:17',1,27.83638895,27.80003965,1.5896952,2.6325467,4.218384,7.6177545,12.805031,1.5,2.58336,4.2,7.4500203,12.06666
蒙LGF139_0,1,b'2021-07-27 09:10:49',1,27.86919236,38.6332798,1.5858678,2.6530192,4.201656,7.6574135,12.938543,1.43334,2.6833198,4.18332,7.9166403,22.41666
宁AK3565_1,13,b'2021-07-27 09:11:10',0,30.98730683,38.93327951,1.8829176,3.0690835,4.902248,9.007205,14.5837555,1.69998,2.89998,4.63332,8.650021,21.04998
宁BBH887_0,1,b'2021-07-27 09:11:40',1,27.68728137,28.04993927,1.5951654,2.6428053,4.14826,7.5238333,12.729376,1.46664,2.56668,4.05,7.61664,12.34998
宁BAA898_0,1,b'2021-07-27 09:12:07',0,27.7286464,30.33329844,1.5925204,2.6384904,4.214891,7.6027627,12.788113,1.5499799,3,4.5,7.95,13.33332
蒙KH5108_1,13,b'2021-07-27 09:14:07',1,42.19407678,35.8833003,2.3086402,3.7922313,6.211451,11.16737,19.785423,1.8833401,3.1333199,5.4833403,9.58332,15.799979
宁BH8558_0,1,b'2021-07-27 09:16:50',1,27.50258982,26.05001986,1.603732,2.6333358,4.0830145,7.404507,12.546759,1.38336,2.51664,3.79998,7.00002,11.350019
宁B58902_0,11,b'2021-07-27 09:21:52',0,32.07143784,32.60004044,1.8299791,2.9755335,4.9460983,9.097513,14.908567,1.81668,3,4.86666,8.95002,13.96668
甘LR7025_0,1,b'2021-07-27 09:22:24',1,27.77175665,27.33329952,1.6078931,2.601213,4.3052387,7.6451435,12.682964,1.45002,2.53332,3.9499803,7.33332,12.06666
宁DC9032_0,1,b'2021-07-27 09:23:06',1,27.85516262,30.04997849,1.5884788,2.6390622,4.169362,7.600404,12.819463,1.65,2.83332,4.51668,8.03334,13.01664
宁CKK526_0,11,b'2021-07-27 09:23:51',0,40.52949786,40.16664147,2.371288,3.767819,6.007752,10.570417,19.169155,2.03334,3.68334,5.7666597,10.76664,17.916658
蒙CD8790_0,1,b'2021-07-27 09:24:16',0,27.24048257,25.64993978,1.6199372,2.6042116,4.1638875,7.355886,12.291795,1.46664,2.44998,3.85002,7.0333204,10.849979
宁CC9292_1,16,b'2021-07-27 09:28:15',0,32.41978526,50.30004144,1.8734378,3.108538,4.97639,9.334318,15.23161,1.65,2.80002,4.68336,8.516641,32.65002
宁A43N28_0,1,b'2021-07-27 09:28:17',1,27.79449463,24.9000603,1.5932847,2.6172805,4.1863174,7.5759172,12.713204,1.38336,2.33334,3.75,6.70002,10.73334
辽CC7103_1,13,b'2021-07-27 09:34:24',1,41.55383706,83.75003815,2.3386927,3.759613,6.1973405,11.14364,19.481361,2.1,3.61668,5.95002,10.60002,61.48332
豫RX6132_1,13,b'2021-07-27 09:36:04',1,42.517308,36.56658053,2.3019404,3.7983406,6.178728,11.163118,19.762075,1.9166399,3.41664,5.2666802,9.86664,16.09998
蒙LDJ357_0,1,b'2021-07-27 09:37:07',1,28.08614731,27.91667998,1.5872442,2.6466014,4.2485967,7.759824,12.979574,1.43334,2.6333401,4.03332,7.56666,12.25002
宁DBK280_0,1,b'2021-07-27 09:37:28',0,27.81721473,28.66667926,1.5939956,2.6214292,4.2550597,7.6497264,12.725814,1.51668,2.61666,4.15002,7.8666596,12.51666
宁BK3383_0,11,b'2021-07-27 09:38:59',0,33.55508566,26.95002079,1.9280746,3.1094732,5.2029505,9.456261,15.426621,1.43334,2.48334,3.98334,7.24998,11.80002
宁AA576X_0,1,b'2021-07-27 09:40:12',1,27.62430847,27.46661961,1.600564,2.6225119,4.182962,7.52757,12.578968,1.45002,2.81664,4.1666403,7.36668,11.66664
蒙M28318_0,1,b'2021-07-27 09:40:38',1,27.88777471,38.5000205,1.5988137,2.6206849,4.254753,7.6625705,12.749153,1.30002,2.4166799,3.71664,7.15002,23.91666
蒙CB2798_0,1,b'2021-07-27 09:43:23',1,27.86080599,27.56663918,1.6036222,2.6114168,4.2900944,7.673337,12.721968,1.46664,2.51664,3.81666,7.36668,12.400021
宁BP9994_0,1,b'2021-07-27 09:46:42',0,29.27611828,26.61665976,1.697658,2.7703717,4.575178,8.143274,13.371134,1.39998,2.4166799,3.79998,7.28334,11.716681
蒙LBJ218_0,1,b'2021-07-27 09:50:13',1,27.78502464,63.23334217,1.5936038,2.6327271,4.2545323,7.589983,12.586435,1.60002,2.76666,4.45002,7.7999997,46.61664
宁BU0726_0,11,b'2021-07-27 09:55:12',0,35.07095575,32.38337874,1.9979773,3.275589,5.509813,9.924004,16.142086,1.75002,2.86668,4.78332,8.80002,14.18334
苏K23R7J_0,1,b'2021-07-27 10:02:42',0,27.21825778,25.91664076,1.5964416,2.6069746,4.1800222,7.3727055,12.245963,1.38336,2.44998,3.8666399,6.91668,11.29998
宁D6A987_0,1,b'2021-07-27 10:04:32',1,28.16144943,39.39995885,1.5825467,2.6311274,4.370638,7.8460655,12.973881,1.5,2.6833198,4.01664,7.5333605,23.66664
京Q8R388_0,1,b'2021-07-27 10:05:12',1,27.6994139,65.11661768,1.5784659,2.590554,4.357846,7.6645947,12.579437,1.31664,2.44998,3.6,6.55002,51.19998
蒙A279YM_0,1,b'2021-07-27 10:09:00',1,27.52519548,74.4333601,1.5742484,2.5935266,4.3468957,7.6433907,12.550909,1.5666599,2.56668,4.11666,7.36668,58.81668
蒙CMC227_0,1,b'2021-07-27 10:09:04',1,27.93952703,74.31665897,1.5658617,2.618687,4.312845,7.7409644,12.82772,1.46664,2.56668,4.11666,7.3500004,58.81668
冀GM6509_1,12,b'2021-07-27 10:09:23',1,40.38102508,35.95001936,2.297901,3.6998763,6.2242002,10.999237,18.958263,1.84998,3.1666799,5.43336,9.91668,15.58332
蒙C44833_0,1,b'2021-07-27 10:09:26',0,28.30420554,27.28331923,1.6273901,2.645114,4.482044,7.8733187,12.884094,1.41666,2.36664,4.03332,7.38336,12.08334
宁B85287_1,12,b'2021-07-27 10:09:31',0,40.78362465,36.00000143,2.2052746,3.7053773,6.072683,10.953106,19.327673,1.86666,3.28332,5.4,9.833341,15.616679
蒙LAA269_0,1,b'2021-07-27 10:11:23',1,27.61314511,26.93333924,1.575093,2.5936809,4.3460097,7.640082,12.544112,1.45002,2.58336,4.09998,6.98334,11.81664
宁AE570R_0,1,b'2021-07-27 10:15:12',1,27.90672898,24.48330045,1.581551,2.6335866,4.242993,7.622039,12.681168,1.39998,2.44998,3.88332,6.46668,10.2833395
蒙CRS768_0,1,b'2021-07-27 10:15:18',1,27.83029675,50.74998021,1.5815066,2.6370456,4.2142024,7.589257,12.660801,1.41666,2.51664,3.8333397,7.23336,35.74998
蒙CXY562_0,1,b'2021-07-27 10:15:19',1,27.95847058,41.48334146,1.5807971,2.634027,4.295934,7.6881604,12.742301,1.51668,2.53332,4.13334,7.68336,25.61664
宁BQ3211_0,1,b'2021-07-27 10:16:52',0,28.30044329,30.33335924,1.6197605,2.6408584,4.42134,7.832932,12.865266,1.51668,2.78334,4.54998,8.20002,13.2833395
宁AL1576_1,14,b'2021-07-27 10:17:17',0,34.0224731,33.49997878,1.960834,3.201609,5.3938503,9.685684,15.60416,1.78332,3.0833402,4.9166403,8.95002,14.766661
蒙CD3551_0,1,b'2021-07-27 10:17:38',1,27.71538734,26.3332808,1.622402,2.5845463,4.4144993,7.6351933,12.421528,1.41666,2.3833199,4.01664,7.13334,11.38332
宁BBB608_0,1,b'2021-07-27 10:17:39',0,28.16994488,28.21674049,1.6421587,2.6168644,4.511516,7.81615,12.706863,1.5,2.50002,4.23336,7.6499996,12.333361
陕A11DK5_0,1,b'2021-07-27 10:17:41',1,27.87226081,36.30000114,1.6169794,2.5909674,4.4025807,7.6587634,12.48821,1.39998,2.4333599,3.8333397,6.83334,21.79998
宁CBL588_0,1,b'2021-07-27 10:17:50',1,27.8724575,29.33327973,1.5971874,2.6031613,4.365512,7.663581,12.569761,1.63332,2.61666,4.39998,7.93332,12.75
宁B3E237_0,1,b'2021-07-27 10:19:09',1,27.77370214,55.46664119,1.5865234,2.6173582,4.3031697,7.6491523,12.641618,1.41666,2.44998,3.88332,7.2,40.51668
宁DEY558_0,1,b'2021-07-27 10:21:46',0,29.45134342,30.24996042,1.6748716,2.7655675,4.605264,8.216507,13.524908,1.68336,3.0499802,4.5,8.299979,12.7166395
甘M99V65_0,1,b'2021-07-27 10:23:47',0,29.03196037,29.26673949,1.6600397,2.7226267,4.571626,8.0871315,13.275336,1.53336,2.6333401,4.35,8.05002,12.70002
宁CG1606_0,1,b'2021-07-27 10:26:42',0,28.94970059,26.84994042,1.6578306,2.716523,4.5229874,8.02734,13.207539,1.46664,2.46666,4.18332,7.24998,11.483339
宁A5HV71_0,1,b'2021-07-27 10:28:10',1,27.97909856,45.80003858,1.593991,2.6141856,4.340696,7.690942,12.673265,1.36668,2.3999999,4.2,7.83336,30
蒙CSL212_0,1,b'2021-07-27 10:31:42',1,27.76806593,37.88339853,1.5716934,2.5893898,4.2237315,7.540774,12.487149,1.2333599,2.4166799,4.05,7.3000197,22.883339
宁CK5067_0,1,b'2021-07-27 10:41:48',0,27.6974237,25.6833601,1.5841732,2.5718074,4.3046923,7.5508976,12.372964,1.38336,2.36664,3.91668,7.05,10.966681
宁CV5052_0,1,b'2021-07-27 10:53:13',1,28.10896754,40.84997892,1.6021715,2.5884376,4.4059043,7.720635,12.598697,1.46664,2.55,4.15002,7.56666,25.11666
宁A5F769_0,1,b'2021-07-27 11:01:03',1,28.19571197,27.20004022,1.5349089,2.636674,4.0989184,7.5696177,12.823434,1.45002,2.53332,3.91668,7.3000197,12
蒙B96610_1,16,b'2021-07-27 11:04:27',0,41.03890657,140.7499838,2.0823667,3.6317947,5.967481,10.8853855,19.276234,2.05002,3.43332,6,11.46666,117.79998
蒙B96642_1,16,b'2021-07-27 11:04:36',0,40.07983804,140.4166746,2.114116,3.585196,5.9332576,10.778495,18.885206,2.0833201,3.43332,6,11.43336,117.466675
蒙B95216_1,16,b'2021-07-27 11:04:44',0,43.30049157,140.6333399,2.23534,3.8131876,6.094362,11.069509,19.862257,2.0666401,3.53334,5.8833604,11.46666,117.683334
陕A0R98L_0,11,b'2021-07-27 11:04:59',1,34.54810739,140.516696,1.7988827,3.1322393,5.1896286,9.658434,16.101929,2.0833201,3.4000201,5.93334,11.4,117.70002
宁CLT813_0,11,b'2021-07-27 11:07:53',1,34.20311451,43.08336139,1.802275,3.099863,5.1665716,9.544546,15.808999,2.11668,3.96666,6.4000196,11.483339,19.11666
蒙CLD336_0,1,b'2021-07-27 11:09:05',1,27.92186379,40.6832993,1.5450207,2.6125584,4.1405544,7.532553,12.655874,1.51668,2.58336,4.09998,7.46664,25.01664
宁AYD563_0,1,b'2021-07-27 11:17:00',1,27.93335795,46.16663933,1.565727,2.5781965,4.266505,7.5909348,12.548389,1.48332,2.61666,4.01664,7.4500203,30.599998
豫ED0707_0,1,b'2021-07-27 11:20:33',1,27.95765877,38.23331952,1.5625451,2.597727,4.2167797,7.597931,12.65078,1.46664,2.61666,4.03332,7.5333605,22.58334
宁A0BS82_0,1,b'2021-07-27 11:20:43',1,28.21527064,26.8167007,1.5487739,2.6131487,4.1505647,7.616002,12.804612,1.43334,2.53332,3.91668,7.2,11.73336
宁CKM193_0,11,b'2021-07-27 11:20:55',0,30.02589226,25.73339939,1.6624448,2.7975624,4.5152946,8.38489,13.782338,1.5499799,2.6500201,4.23336,7.00002,10.300019
蒙CYF952_0,1,b'2021-07-27 11:24:11',1,28.23810518,27.41663933,1.555556,2.6588595,4.0478163,7.542658,12.890623,1.39998,2.55,3.8999999,7.16664,12.400021
宁A1JK17_0,11,b'2021-07-27 11:28:23',0,32.31045127,30.83334088,1.7493143,2.9375768,4.916385,9.150369,14.930428,1.66668,2.88336,4.54998,8.33334,13.399981
宁B95101_1,16,b'2021-07-27 11:29:10',0,42.09007144,37.30002165,2.1703832,3.7275486,6.0522466,10.998205,19.476112,1.9333199,3.3833401,5.43336,10.18332,16.36668
宁AD106W_0,11,b'2021-07-27 11:32:28',1,34.54637647,27.43332088,1.9243935,3.166032,5.353008,9.683134,15.709389,1.46664,2.56668,4.11666,7.24998,12.03336
冀CY7764_0,1,b'2021-07-27 11:34:46',1,28.06868255,48.36665869,1.5910792,2.6656313,4.11934,7.521985,12.673343,1.45002,2.46666,3.96666,7.21668,33.26664
宁A5TF50_0,11,b'2021-07-27 11:35:40',1,33.96757364,37.26665854,1.7938218,3.1136603,5.031879,9.455701,15.821179,1.39998,2.53332,3.98334,7.5333605,21.81666
陕A518XW_0,1,b'2021-07-27 11:37:52',1,28.27147722,79.6333766,1.5760441,2.641751,4.244368,7.697305,12.811671,1.45002,2.56668,4.01664,6.93336,64.66668
宁CBU327_0,1,b'2021-07-27 11:43:09',0,29.26666439,28.23330045,1.6170266,2.723493,4.42609,8.042425,13.4371605,1.5499799,2.73336,4.2,7.54998,12.199981
