vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
蒙H7800R_0,1,b'2021-08-22 11:37:39',1,18.417963981628418,17.58336067199707,1.8157605,6.2076135,4.37759,4.4720325,1.3616405,1.8833401,6.01668,4.1666403,4.23336,1.28334
宁AVK577_0,1,b'2021-08-22 11:40:16',1,18.312664031982422,17.233319878578186,1.8536685,6.13708,4.3862915,4.4832087,1.3541747,1.69998,5.81664,4.13334,4.30002,1.28334
冀J2C978_1,16,b'2021-08-22 11:55:11',1,25.680556297302246,67.24998235702515,2.5915222,8.332708,6.176514,6.359363,1.9705063,2.74998,8.86668,47.05002,6.66666,1.9166399
宁AS561V_0,1,b'2021-08-22 12:08:44',0,18.232473134994507,18.150059580802917,1.820764,6.1108713,4.326207,4.440144,1.355305,1.78332,6.10002,4.38336,4.58334,1.30002
宁A5K907_0,1,b'2021-08-22 12:25:19',0,18.503061532974243,19.016640186309814,1.8749421,6.2348824,4.402266,4.550086,1.3807138,1.84998,6.38334,4.45002,4.93332,1.39998
鲁ND8972_1,16,b'2021-08-22 12:27:50',1,25.281583070755005,26.65001928806305,2.53654,8.207084,6.133934,6.3204055,1.9356979,2.6500201,8.89998,6.38334,6.61668,2.1
宁DQ6095_0,1,b'2021-08-22 12:39:06',0,16.797480583190918,15.149940848350525,1.644802,5.542759,3.9954507,4.1014175,1.3231815,1.39998,4.7999997,3.75,4.01664,1.18332
苏J3811Y_0,1,b'2021-08-22 12:40:43',0,19.009666442871094,16.383360028266907,1.9252552,6.4013057,4.534944,4.674493,1.4299198,1.69998,5.38332,4.06668,3.9333599,1.30002
甘M35813_1,14,b'2021-08-22 12:44:13',0,25.90293288230896,24.850019216537476,2.5493996,8.452416,6.2855387,6.4715667,1.9244609,2.3500202,8.11668,6.2999997,6.21666,1.86666
宁BJ0400_0,1,b'2021-08-22 12:55:30',1,18.230214715003967,17.066640257835388,1.841813,6.0636845,4.34061,4.487022,1.3782154,1.68336,5.81664,4.09998,4.1666403,1.30002
宁A6M369_0,1,b'2021-08-22 13:01:27',0,18.215149641036987,17.866739630699158,1.8354785,6.018873,4.3060284,4.4245095,1.3650589,1.75002,5.95002,4.35,4.45002,1.36668
宁AH759E_0,1,b'2021-08-22 13:04:26',1,18.286854028701782,17.86661982536316,1.826755,6.0549393,4.3104296,4.432015,1.3624594,1.76664,6.0833397,4.23336,4.46664,1.31664
宁CF2985_1,16,b'2021-08-22 13:04:33',0,25.91097593307495,25.816680192947388,2.5707815,8.30286,6.214395,6.3872695,1.9577367,2.50002,8.23332,6.2666397,6.61668,2.20002
宁A6ER92_0,1,b'2021-08-22 13:09:10',1,18.325552940368652,23.750039935112,1.8272654,6.0844774,4.3207936,4.4426813,1.3646177,1.78332,6.03336,10.233359,4.39998,1.30002
苏CMC153_1,16,b'2021-08-22 13:09:20',0,28.781402707099915,94.7665786743164,3.028668,8.557098,6.690057,6.8905635,2.2922192,2.7,8.89998,74.233315,7.01664,1.9166399
苏CBA289_1,16,b'2021-08-22 13:09:22',1,25.61957359313965,100.49999713897705,2.5530374,8.224297,6.163423,6.3350477,1.9531245,2.6833198,8.89998,80.20002,6.9,1.81668
苏A0T7B9_0,11,b'2021-08-22 13:11:01',0,23.46221923828125,22.649999856948853,2.2905304,7.7040296,5.593578,5.746615,1.7278305,2.16666,7.4833198,5.50002,5.8000197,1.69998
宁A6DK21_0,1,b'2021-08-22 13:14:27',1,18.373972177505493,22.69998013973236,1.8328588,6.074943,4.322358,4.443173,1.3659929,2.44998,7.90002,5.46666,5.38332,1.5
宁AA662W_0,11,b'2021-08-22 13:34:54',0,22.45488166809082,19.68336045742035,2.2085357,7.5413857,5.4200363,5.5773478,1.6520824,1.9499999,6.38334,4.69998,5.1166797,1.53336
宁AP732C_0,1,b'2021-08-22 13:40:20',0,17.859492301940918,18.400020003318787,1.79009,6.0285187,4.283342,4.4133034,1.3355024,1.75002,6.2333403,4.5,4.51668,1.39998
宁AQH612_0,11,b'2021-08-22 13:43:23',0,21.563047170639038,21.466680765151978,2.159595,7.280437,5.1890106,5.332969,1.6029806,2.1,7.11666,5.2666802,5.31666,1.66668
宁AUK603_0,11,b'2021-08-22 13:44:22',0,21.211520433425903,21.84995949268341,2.1447883,7.1482096,5.0911894,5.235118,1.5899097,2.21664,7.0333204,5.50002,5.46666,1.63332
宁B79335_1,16,b'2021-08-22 13:47:40',0,25.784296989440918,22.833359241485596,2.586211,8.354279,6.3283787,6.5269556,1.9463978,2.33334,7.4166603,5.56668,5.83332,1.68336
宁A0214A_0,1,b'2021-08-22 13:51:57',1,18.284708261489868,17.4166202545166,1.8639444,6.1928806,4.413507,4.556847,1.3604428,1.61664,5.81664,4.56666,4.2,1.2166799
冀A728B8_1,16,b'2021-08-22 13:53:00',1,25.719691514968872,22.600019574165344,2.5794508,8.343645,6.3132315,6.511348,1.9408306,2.33334,7.54998,5.50002,5.58336,1.63332
宁A9CC28_0,1,b'2021-08-22 14:06:40',0,17.555605173110962,19.39997971057892,1.7385405,5.9477205,4.2335596,4.35823,1.3010281,2.11668,6.96666,4.56666,4.41666,1.3333199
宁A3J756_0,1,b'2021-08-22 14:19:34',1,18.532111644744873,16.69998049736023,1.8404654,6.2607007,4.4479985,4.5829825,1.3399762,1.78332,5.56668,3.9333599,4.1666403,1.24998
宁AS867W_0,11,b'2021-08-22 14:21:22',0,18.485623598098755,18.050040006637573,1.8963497,6.249192,4.4523687,4.574554,1.3819023,1.8833401,5.85,4.45002,4.53336,1.3333199
宁AG6666_1,16,b'2021-08-22 14:21:30',1,25.63399851322174,47.349958419799805,2.5397425,8.278077,6.299655,6.463793,1.8965636,2.61666,8.53332,26.29998,7.76664,2.13336
宁AD6818_1,16,b'2021-08-22 14:22:59',0,25.93801259994507,44.88329887390137,2.571026,8.355614,6.3777423,6.545162,1.9159725,2.36664,7.46664,26.28336,6.94998,1.81668
鲁PT7215_1,16,b'2021-08-22 14:24:35',0,27.93450951576233,27.633360028266907,2.8497477,8.6348295,6.7616496,6.9490128,2.1329274,2.88336,8.89998,6.46668,7.2,2.18334
宁AC6570_1,16,b'2021-08-22 14:25:08',0,28.074731826782227,26.49996042251587,2.8468146,8.643796,6.797609,6.9874487,2.1449416,2.53332,8.48334,6.51666,6.96666,1.99998
甘M69J91_0,1,b'2021-08-22 14:26:30',0,20.94402551651001,20.53332030773163,2.0603135,6.9722996,4.983487,5.119719,1.4933844,2.16666,6.91668,5.06664,4.8333597,1.5499799
宁A879W0_0,1,b'2021-08-22 14:31:34',0,18.02942991256714,25.016639828681946,1.7849225,6.0799527,4.348653,4.4268556,1.3298131,1.76664,5.71668,12.100019,4.1666403,1.26666
宁A5R089_0,1,b'2021-08-22 14:32:05',0,21.07188105583191,19.300019145011902,2.0840783,6.963586,4.999877,5.096386,1.5379292,1.84998,6.53334,4.65,4.81668,1.45002
宁A4658G_0,1,b'2021-08-22 14:33:22',1,18.493534326553345,17.86661982536316,1.8379841,6.265399,4.459694,4.5427423,1.3588051,1.61664,6.38334,4.35,4.31664,1.1999999
陕K70375_0,1,b'2021-08-22 14:41:26',1,18.420680165290833,16.98330044746399,1.855064,6.2268224,4.4568677,4.541502,1.3609815,1.60002,6.01668,3.8666399,4.31664,1.18332
宁A5E072_0,1,b'2021-08-22 14:45:21',0,18.03910732269287,18.94998013973236,1.7959361,6.085216,4.322995,4.4240026,1.3368713,1.8833401,6.3666596,4.46664,4.81668,1.41666
宁A78M03_0,1,b'2021-08-22 14:48:42',1,18.45605492591858,17.966639399528503,1.8368044,6.259496,4.420106,4.5252905,1.3619139,1.76664,6.11664,4.31664,4.38336,1.38336
宁BE6032_0,1,b'2021-08-22 14:48:55',0,18.530210852622986,17.949959635734558,1.8750488,6.261203,4.454703,4.559918,1.3791466,1.78332,6.2666397,4.26666,4.36668,1.26666
宁A3QR01_0,1,b'2021-08-22 14:49:13',0,20.276970863342285,18.883320093154907,1.9818174,6.8167386,4.787877,4.9010506,1.454848,1.84998,6.2333403,4.66668,4.73334,1.39998
宁A10G36_0,1,b'2021-08-22 14:55:56',0,18.485441207885742,18.366660475730896,1.8594291,6.2453513,4.431838,4.5373974,1.3694379,1.78332,6.19998,4.53336,4.5,1.35
宁A35M68_0,1,b'2021-08-22 15:04:31',1,18.7029629945755,21.866700053215027,1.8425446,6.3677206,4.452375,4.540676,1.3690158,2.03334,7.13334,5.29998,5.65002,1.75002
宁AMF882_0,1,b'2021-08-22 15:06:12',0,21.700115203857422,21.183300018310547,2.082015,7.253048,5.127057,5.2240696,1.5303982,2.28336,7.3500004,4.99998,5.14998,1.39998
宁A1E521_0,1,b'2021-08-22 15:10:16',1,18.533565402030945,17.399999499320984,1.8411603,6.292594,4.429273,4.524597,1.3553299,1.84998,5.7666597,4.2,4.36668,1.2166799
甘L0S908_0,1,b'2021-08-22 15:19:25',1,18.546947836875916,17.23326086997986,1.8284981,6.322873,4.4597597,4.5547743,1.3708683,1.61664,5.66664,4.26666,4.46664,1.2166799
宁AF823D_0,1,b'2021-08-22 15:20:47',1,18.626405596733093,18.8333398103714,1.8617933,6.3394322,4.4915013,4.5901365,1.380201,1.76664,6.4500003,4.6000204,4.66668,1.35
宁A2FK91_0,1,b'2021-08-22 15:30:29',0,17.76113748550415,17.466659545898438,1.7229495,5.9991565,4.188141,4.284963,1.37378,1.63332,6.15,4.2,4.2166796,1.26666
宁EQ9336_0,1,b'2021-08-22 15:39:10',0,18.74603033065796,25.266659259796143,1.8337147,6.38523,4.4284096,4.5362563,1.3984784,1.81668,5.9833198,10.5333605,5.31666,1.61664
冀ET2482_1,16,b'2021-08-22 15:45:11',0,23.31307053565979,25.533360242843628,2.3797889,7.751151,5.666212,5.7657785,1.8152697,2.71668,8.433359,6.06666,6.3666596,1.9499999
宁AK390V_0,1,b'2021-08-22 15:49:25',0,18.286828994750977,18.74993920326233,1.7950205,6.191511,4.338678,4.4107246,1.3676739,1.8,6.04998,4.56666,4.9166403,1.41666
宁CU2777_0,1,b'2021-08-22 15:52:41',1,18.331282138824463,25.71671962738037,1.8056289,6.2148695,4.3560977,4.4313383,1.3688997,1.60002,5.63334,13.00002,4.24998,1.2333599
宁AC6289_1,16,b'2021-08-22 16:01:13',1,25.858712196350098,26.05001986026764,2.5220737,8.48682,6.2814207,6.413779,1.9230616,2.83332,8.73336,6.2333403,6.34998,1.9000201
宁A620U2_0,1,b'2021-08-22 16:05:43',1,18.449864387512207,30.416640043258667,1.8078368,6.2961245,4.4002953,4.4857845,1.3523482,2.20002,7.98336,13.24998,5.3666396,1.61664
宁A7110L_0,1,b'2021-08-22 16:25:55',1,18.386249542236328,17.26662039756775,1.8476591,6.2062054,4.3998547,4.5154343,1.3690541,1.5499799,6.10002,4.01664,4.35,1.24998
陕ACK286_1,12,b'2021-08-22 16:26:45',0,23.976439833641052,23.499959707260132,2.3553352,8.031043,5.7909975,5.946627,1.7749166,2.36664,8.03334,5.65002,5.74998,1.69998
宁AK527Y_0,1,b'2021-08-22 16:37:29',0,18.6469566822052,18.70001971721649,1.8311242,6.347004,4.4527235,4.545631,1.3774065,1.9666799,6.3666596,4.45002,4.56666,1.35
宁ASG925_0,1,b'2021-08-22 16:40:37',1,18.33556294441223,18.79998028278351,1.8490411,6.1722746,4.4071903,4.502281,1.3726017,1.81668,6.31668,4.54998,4.69998,1.41666
冀J8M305_1,16,b'2021-08-22 16:56:36',0,24.424288272857666,24.733319878578186,2.4422977,8.038836,5.937572,6.07658,1.8644662,2.3833199,7.90002,5.7666597,6.66666,2.01666
鲁Q911BL_1,16,b'2021-08-22 16:58:15',0,23.940306901931763,21.649920344352722,2.43297,7.9001102,5.834993,5.964624,1.8487123,2.16666,6.96666,5.3666396,5.4499803,1.69998
宁A7Q679_0,1,b'2021-08-22 17:03:18',1,18.18558096885681,18.34998071193695,1.8064325,6.12621,4.339009,4.4262652,1.3459743,1.9166399,6.3333597,4.30002,4.46664,1.3333199
宁A8CX00_0,1,b'2021-08-22 17:04:19',0,17.041268348693848,17.266559600830078,1.6676306,5.6695156,4.065594,4.135484,1.3097417,1.76664,5.96664,4.09998,4.18332,1.24998
宁BCH883_0,1,b'2021-08-22 17:07:04',0,18.23617458343506,18.116639256477356,1.7870147,6.1968265,4.3418884,4.4269137,1.3602127,1.81668,6.1333203,4.36668,4.46664,1.3333199
陕K7G380_0,1,b'2021-08-22 17:09:13',1,18.3857524394989,20.066699981689453,1.8256897,6.2165337,4.387336,4.4728885,1.360797,2.20002,7.05,4.86666,4.6000204,1.35
贵J3X902_0,1,b'2021-08-22 17:12:23',1,18.084805011749268,17.883299589157104,1.804961,6.1102295,4.332314,4.4149346,1.3466914,1.69998,6.21666,4.1666403,4.51668,1.28334
宁CP5868_0,1,b'2021-08-22 17:18:26',1,18.141834139823914,17.566620111465454,1.8087282,6.1490026,4.3747525,4.4818907,1.3534758,1.69998,5.89998,4.24998,4.36668,1.35
宁A7833J_0,1,b'2021-08-22 17:22:25',0,18.781957626342773,18.583320379257202,1.8701215,6.376318,4.50915,4.6196375,1.390114,1.86666,6.06666,4.68336,4.61664,1.35
贵FLX809_0,1,b'2021-08-22 17:25:03',0,17.253892421722412,17.083380818367004,1.6969357,5.8054776,4.166338,4.2580347,1.3158939,1.63332,5.50002,4.30002,4.35,1.30002
宁AER237_0,1,b'2021-08-22 17:25:15',0,17.649564743041992,17.166659832000732,1.7593889,5.9490986,4.2667837,4.364834,1.324267,1.68336,5.74998,4.28334,4.13334,1.31664
陕UPJ809_0,1,b'2021-08-22 17:30:24',1,18.350930213928223,16.783379316329956,1.8440104,6.1847653,4.39522,4.5112305,1.3864464,1.61664,5.73336,4.08336,4.13334,1.2166799
宁AL876M_0,1,b'2021-08-22 17:33:25',1,18.271923065185547,19.11665976047516,1.8200841,6.147769,4.3617654,4.475852,1.3754476,1.84998,6.4000196,4.81668,4.65,1.39998
鲁CH0985_1,16,b'2021-08-22 17:38:48',1,25.33166527748108,27.799980640411377,2.5362668,8.243709,6.181801,6.351992,1.9518445,2.53332,8.74998,6.78336,7.61664,2.11668
宁AJW587_0,1,b'2021-08-22 17:39:57',0,15.904154777526855,14.699940383434296,1.5822726,5.074399,3.6453385,3.7229648,1.3113486,1.51668,4.7666397,3.41664,3.81666,1.18332
宁AS798Q_0,1,b'2021-08-22 17:56:15',1,18.058072328567505,18.74993920326233,1.8363644,6.038713,4.319913,4.4382067,1.3800825,1.9499999,6.49998,4.24998,4.9166403,1.13334
鲁Q273AN_1,16,b'2021-08-22 18:01:12',0,27.29731321334839,71.8166971206665,2.7553813,8.664611,6.7290025,6.8839173,2.0922363,2.6666398,8.63334,52.53336,6.18336,1.8
晋JX7567_1,16,b'2021-08-22 18:03:40',0,25.636932849884033,23.01665961742401,2.572285,8.367607,6.312714,6.4405613,1.9470227,2.16666,7.5333605,5.46666,6.0,1.84998
宁B60038_0,1,b'2021-08-22 18:08:34',0,19.103803038597107,17.24999964237213,1.9378817,6.4057975,4.6103277,4.696124,1.4317596,1.78332,5.78334,4.15002,4.33332,1.1999999
鲁Q807EF_1,13,b'2021-08-22 18:11:09',1,25.08514165878296,27.966660261154175,2.4975865,8.265878,6.1567745,6.276437,1.884655,2.6833198,8.68332,6.53334,7.7500205,2.31666
宁A0AZ21_0,1,b'2021-08-22 18:12:29',1,18.18702757358551,17.466659545898438,1.8401537,6.129797,4.41598,4.492017,1.3695413,1.71666,5.8833604,4.24998,4.26666,1.35
宁AX233G_0,1,b'2021-08-22 18:13:22',0,20.62625527381897,17.883299589157104,2.0604918,6.902241,4.944138,5.0362873,1.5212319,1.71666,6.1666803,4.31664,4.33332,1.35
冀J9N337_1,16,b'2021-08-22 18:18:15',0,25.298069715499878,26.28335952758789,2.521759,8.333189,6.2055264,6.385699,1.9079357,2.36664,8.28336,6.0,7.21668,2.4166799
宁A896J0_0,1,b'2021-08-22 18:19:24',0,18.990776538848877,19.783319234848022,1.9093488,6.45698,4.5701613,4.7045193,1.4057417,2.01666,6.73332,4.7999997,4.66668,1.5666599
宁A8H399_0,1,b'2021-08-22 18:20:47',0,18.131150007247925,18.316619396209717,1.8268309,6.1508336,4.3815536,4.513237,1.3506061,1.9333199,6.2666397,4.35,4.39998,1.36668
冀RF3263_1,16,b'2021-08-22 18:24:26',1,25.604864358901978,23.383260369300842,2.556836,8.4153185,6.2891536,6.4679613,1.9303603,2.3833199,7.5833397,5.29998,6.11664,1.99998
宁AX521V_0,1,b'2021-08-22 18:27:23',0,17.51060128211975,17.266679406166077,1.7228879,5.9130673,4.2171254,4.333192,1.3186275,1.76664,5.83332,4.08336,4.30002,1.28334
宁AUU758_0,1,b'2021-08-22 18:32:49',1,18.139489889144897,18.283320665359497,1.8253785,6.071339,4.3563266,4.453134,1.3528112,1.9666799,6.46668,4.2166796,4.31664,1.31664
宁A06Q00_0,1,b'2021-08-22 18:35:53',0,18.196781873703003,17.133300304412842,1.7867814,6.126529,4.34018,4.432955,1.3503697,1.65,5.89998,4.11666,4.2,1.26666
宁A2ER61_0,11,b'2021-08-22 18:37:17',0,21.722164750099182,17.6666396856308,2.1285698,7.334556,5.203034,5.314476,1.5822887,1.76664,5.93334,4.11666,4.5,1.35
宁A6H590_0,1,b'2021-08-22 18:43:14',0,18.22860360145569,16.866599321365356,1.8197899,6.1190453,4.36771,4.464149,1.3531163,1.8,5.68332,4.01664,4.11666,1.24998
宁A8EK12_0,1,b'2021-08-22 18:43:20',0,21.114742755889893,18.049979209899902,2.0364094,7.0640497,4.993676,5.108338,1.5088102,1.8833401,6.21666,4.33332,4.35,1.26666
宁A0261G_0,1,b'2021-08-22 18:44:33',1,18.200043439865112,20.11668026447296,1.7963672,6.1214743,4.3461413,4.438346,1.3497257,2.26668,7.05,4.75002,4.69998,1.35
宁BR7577_0,1,b'2021-08-22 18:44:43',1,18.145229816436768,22.26666033267975,1.7863935,6.110707,4.332322,4.424522,1.3499799,1.9000201,6.3333597,8.06664,4.61664,1.35
宁AX290F_0,1,b'2021-08-22 18:48:36',0,18.24942111968994,17.349960207939148,1.8287932,6.0839195,4.353258,4.4600744,1.3486183,1.81668,5.78334,4.24998,4.18332,1.31664
宁A6GZ22_0,1,b'2021-08-22 18:55:12',0,17.724920511245728,17.649959921836853,1.7555183,5.896849,4.2302485,4.328607,1.3263366,1.84998,6.19998,4.15002,4.18332,1.26666
宁B6B226_0,1,b'2021-08-22 18:56:04',0,21.768561601638794,20.983319878578186,2.0963197,7.1932893,5.125762,5.2615776,1.5455005,1.99998,6.96666,4.8833404,5.41668,1.71666
晋LB5260_1,16,b'2021-08-22 18:56:36',0,26.25983476638794,27.94998049736023,2.6091938,8.442825,6.3612547,6.545468,1.9704552,2.85,9.03336,6.43332,7.46664,2.16666
晋L82093_1,16,b'2021-08-22 18:56:41',0,26.215569376945496,28.000080585479736,2.6044893,8.445624,6.3537107,6.539671,1.9622004,2.88336,9.03336,6.4000196,7.5,2.18334
晋L92716_9,16,b'2021-08-22 18:56:42',0,25.66903531551361,28.083300590515137,2.5483398,8.313575,6.218571,6.395023,1.9243822,2.88336,9.04998,6.38334,7.46664,2.29998
苏F53389_1,16,b'2021-08-22 18:59:01',1,26.286706924438477,93.36665868759155,2.6036978,8.483228,6.35779,6.5347285,1.9487169,2.6666398,8.583361,73.15002,7.0333204,1.9333199
宁ARB993_0,1,b'2021-08-22 18:59:34',0,17.9518461227417,17.749979496002197,1.7644271,5.9795766,4.263369,4.365224,1.3347944,1.69998,5.83332,4.45002,4.43334,1.3333199
晋JZ9168_1,16,b'2021-08-22 19:00:26',1,25.06268799304962,23.766660690307617,2.4814909,8.151845,6.010547,6.15614,1.8736832,2.28336,7.9166403,5.78334,5.9833198,1.8
宁A9Q286_0,1,b'2021-08-22 19:01:14',0,17.20064342021942,17.46660053730011,1.7261117,5.6475744,4.090347,4.1685443,1.2807394,1.78332,5.96664,4.06668,4.39998,1.24998
宁AX050Q_0,1,b'2021-08-22 19:08:24',1,18.18573832511902,20.93328058719635,1.8365479,6.030557,4.3020873,4.3901424,1.3442827,1.63332,6.15,7.84998,4.03332,1.26666
冀AUZ682_1,16,b'2021-08-22 19:10:50',0,24.868565797805786,23.999939560890198,2.5031512,8.04977,5.985167,6.123535,1.8938016,2.3833199,8.06664,5.7666597,6.01668,1.76664
宁A90208_1,3,b'2021-08-22 19:15:59',0,20.67962408065796,20.383320450782776,2.1401258,6.8884134,4.949347,5.0550885,1.5734719,1.99998,6.73332,4.8833404,5.23332,1.53336
宁AH125A_0,1,b'2021-08-22 19:19:01',0,17.0310240983963,16.566660404205322,1.6695964,5.6511097,4.0755234,4.153253,1.2625637,1.65,5.53332,4.08336,4.05,1.24998
宁CBA933_0,1,b'2021-08-22 19:20:07',0,17.88641095161438,18.199980854988098,1.7638117,5.988346,4.255415,4.3526773,1.3023659,1.9000201,6.0833397,4.41666,4.46664,1.3333199
鲁MAR538_1,16,b'2021-08-22 19:28:56',1,25.184075832366943,32.850000858306885,2.5047436,8.201122,6.099852,6.253269,1.8939614,2.3999999,8.18334,13.5333605,6.79998,1.9333199
宁CAZ388_0,1,b'2021-08-22 19:29:43',1,18.276937007904053,18.733320236206055,1.8331096,6.140252,4.3630414,4.4626265,1.3394194,1.9499999,6.43332,4.6000204,4.33332,1.41666
宁AH960S_0,1,b'2021-08-22 19:38:26',1,18.27389895915985,17.049960494041443,1.8608785,6.095445,4.372208,4.4824104,1.3807359,1.8,5.83332,3.9499803,4.1666403,1.30002
宁A1W283_0,1,b'2021-08-22 19:40:22',0,17.003484964370728,16.24997913837433,1.6776795,5.63879,4.0733695,4.1701393,1.2823228,1.5666599,5.53332,3.88332,4.06668,1.1999999
陕A7M57K_0,1,b'2021-08-22 19:40:42',0,17.978811264038086,17.316720485687256,1.806771,6.0196953,4.300462,4.409017,1.3412284,1.8,5.86668,4.23336,4.08336,1.3333199
宁BV6208_0,1,b'2021-08-22 19:44:00',1,18.32385778427124,17.850000858306885,1.8250928,6.1898384,4.369255,4.484835,1.3565245,1.81668,6.4000196,4.1666403,4.18332,1.28334
宁CEM769_0,1,b'2021-08-22 19:46:42',1,18.277015686035156,17.683319449424744,1.8494599,6.1507077,4.3297424,4.4993653,1.3829367,1.61664,6.34998,4.05,4.28334,1.38336
宁CE7667_1,16,b'2021-08-22 19:50:04',0,21.696056127548218,24.616620540618896,2.2631044,7.305269,5.1485367,5.347163,1.6986983,1.84998,6.49998,9.71664,5.03334,1.51668
宁B78995_0,1,b'2021-08-22 19:57:04',0,20.055200457572937,17.049960494041443,2.0002508,6.7192206,4.678174,4.8684354,1.4900413,1.65,5.81664,4.11666,4.1666403,1.30002
苏GC1153_1,16,b'2021-08-22 20:00:36',1,25.87227702140808,26.099939346313477,2.5786695,8.465764,6.287756,6.467278,1.9766067,2.76666,8.9666395,6.1333203,6.4500003,1.78332
苏GG5517_1,16,b'2021-08-22 20:00:56',1,25.763497352600098,25.999980568885803,2.562806,8.439023,6.26073,6.4388885,1.9670925,2.76666,8.89998,5.96664,6.53334,1.8333601
苏GP3316_1,16,b'2021-08-22 20:01:00',1,26.074340343475342,26.466659903526306,2.6004407,8.4946375,6.339138,6.5191097,1.9948738,2.78334,8.916659,5.96664,6.93336,1.86666
陕ABV698_1,12,b'2021-08-22 20:02:16',0,28.448467254638672,33.766679763793945,2.9407656,8.742249,6.743179,6.956645,2.2513957,2.16666,8.18334,15.316679,6.28332,1.81668
冀A48R99_1,13,b'2021-08-22 20:17:23',1,26.015896797180176,24.00000035762787,2.5931153,8.580675,6.3686075,6.5786324,1.9767632,2.28336,8.23332,5.81664,5.9833198,1.68336
宁A2H560_0,1,b'2021-08-22 20:24:05',0,17.98799157142639,17.850000858306885,1.7911569,6.0859547,4.343458,4.4682207,1.3672658,1.78332,6.25002,4.15002,4.35,1.31664
宁AN733A_0,1,b'2021-08-22 20:24:37',0,17.810407876968384,18.616679906845093,1.7707065,6.0196247,4.3075275,4.427519,1.3619097,1.8333601,6.55002,4.39998,4.46664,1.36668
宁A5373C_0,1,b'2021-08-22 20:29:44',0,18.10085356235504,17.649959921836853,1.8008643,6.1335917,4.367417,4.4922843,1.3787228,1.73334,6.18336,4.01664,4.39998,1.31664
宁A7BX92_0,1,b'2021-08-22 20:31:42',0,18.211167454719543,17.766720056533813,1.8305348,6.1312375,4.3700366,4.461035,1.3806188,1.68336,6.06666,4.36668,4.38336,1.26666
宁ABX076_0,1,b'2021-08-22 20:33:34',1,18.382601737976074,18.70001971721649,1.8341787,6.2276664,4.405157,4.4945464,1.3905327,2.0833201,6.4500003,4.11666,4.66668,1.38336
宁A6477F_0,1,b'2021-08-22 20:43:27',1,18.650357723236084,17.733299732208252,1.856269,6.315278,4.452687,4.5464177,1.4039373,1.9333199,6.01668,4.35,4.18332,1.24998
宁AZ171G_0,1,b'2021-08-22 20:50:01',1,18.702367544174194,19.899959564208984,1.8669065,6.3520494,4.5075517,4.568792,1.4128879,1.99998,6.91668,4.63332,4.8833404,1.46664
宁A2QV93_0,11,b'2021-08-22 20:56:56',1,22.489870190620422,19.099979996681213,2.2514186,7.555374,5.454993,5.541782,1.7044185,2.0666401,6.93336,4.36668,4.39998,1.3333199
宁A67C33_0,1,b'2021-08-22 21:00:45',1,18.53389084339142,17.316659688949585,1.8440945,6.2872868,4.4551053,4.52191,1.3983684,1.71666,6.01668,4.05,4.26666,1.26666
宁AC129P_0,1,b'2021-08-22 21:08:34',0,18.059638738632202,17.46672034263611,1.8272784,6.057271,4.3727036,4.43314,1.3628348,1.71666,5.58336,4.28334,4.58334,1.30002
宁AP600G_0,1,b'2021-08-22 21:08:55',0,17.27245330810547,17.266679406166077,1.7534842,5.732359,4.2086086,4.261432,1.3301153,1.66668,5.89998,4.18332,4.23336,1.28334
宁A7279B_0,1,b'2021-08-22 21:09:08',0,17.55662977695465,17.166659832000732,1.7568638,5.860824,4.2493143,4.3031063,1.3523868,1.81668,5.86668,4.11666,4.11666,1.24998
陕AAF893_1,14,b'2021-08-22 21:23:45',0,27.720447778701782,23.766660690307617,2.8696055,8.72559,6.623779,6.7887316,2.121093,2.53332,8.650021,5.33334,5.53332,1.71666
宁AC5317_0,1,b'2021-08-22 21:28:29',1,18.720381259918213,17.833319306373596,1.908123,6.342601,4.5140047,4.6008925,1.3967416,1.75002,5.89998,4.43334,4.4833198,1.26666
冀ABC107_1,16,b'2021-08-22 21:29:50',0,24.569392204284668,22.516679763793945,2.531106,8.139803,6.0382953,6.165856,1.8865632,2.3833199,7.54998,5.35002,5.56668,1.66668
宁A6W355_0,1,b'2021-08-22 21:30:29',1,18.72711181640625,24.216719269752502,1.8809067,6.288398,4.4890084,4.5207863,1.4003315,1.66668,5.8000197,10.966681,4.45002,1.3333199
宁AP267U_0,1,b'2021-08-22 21:35:54',1,18.61721634864807,18.150059580802917,1.8670697,6.294214,4.4802313,4.5122185,1.4020772,1.8833401,6.55002,4.28334,4.15002,1.28334
陕AAQ891_1,13,b'2021-08-22 21:43:50',0,22.17950463294983,20.300039649009705,2.3292823,7.424058,5.4029603,5.4546647,1.7251685,2.03334,6.83334,4.8833404,5.0166597,1.53336
宁AV217T_0,1,b'2021-08-22 22:02:17',1,18.460398316383362,17.033339738845825,1.8486663,6.181993,4.414302,4.500901,1.3564016,1.71666,5.7,4.15002,4.2,1.26666
冀D9J703_1,16,b'2021-08-22 22:07:23',0,25.350363850593567,509.88332748413086,2.5389485,8.363098,6.1066093,6.257101,1.8819143,2.59998,8.63334,488.66666,7.83336,2.14998
