vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum
宁B79663_1,16,b'2021-08-20 18:29:35',0,22.35849916934967,22.083299160003662
豫D62367_1,16,b'2021-08-20 18:49:50',1,23.45714271068573,20.88335931301117
蒙B82795_1,16,b'2021-08-20 19:36:19',1,23.34359586238861,23.283299803733826
宁A76720_1,14,b'2021-08-20 19:46:58',1,23.591980934143066,24.649980068206787
冀RF5571_1,16,b'2021-08-20 19:57:43',0,24.852004051208496,23.316659331321716
冀A0886X_1,16,b'2021-08-20 20:02:25',0,23.46425235271454,23.71668040752411
宁A59063_0,11,b'2021-08-20 20:11:11',0,32.96766757965088,34.1166615486145
宁AJ6080_1,16,b'2021-08-20 20:14:39',1,23.78259837627411,22.98336088657379
宁AJD156_0,11,b'2021-08-20 20:16:53',1,24.08203661441803,20.133360028266907
宁AZ708R_0,11,b'2021-08-20 21:11:11',0,27.16350495815277,22.98330008983612
宁CE3182_1,16,b'2021-08-20 21:34:39',1,23.161248564720154,24.366660118103027
鲁JE6678_1,16,b'2021-08-20 21:35:57',0,22.517797350883484,23.133360743522644
鲁Q257BT_1,16,b'2021-08-20 22:19:59',1,22.870076894760132,21.683340668678284
宁AB1329_1,12,b'2021-08-20 22:58:09',1,23.29465091228485,22.98330008983612
宁B30930_1,16,b'2021-08-20 22:59:31',0,23.135894536972046,22.200000286102295
蒙D44670_1,16,b'2021-08-20 22:59:41',1,22.894105911254883,23.416619896888733
宁AE9132_1,16,b'2021-08-20 23:00:24',1,23.22206676006317,22.683359384536743
宁CE3613_1,16,b'2021-08-21 05:25:40',1,22.97591507434845,22.000020146369934
宁AA1258_1,12,b'2021-08-21 10:55:07',0,24.388158917427063,23.38331937789917
冀A9919Z_1,16,b'2021-08-21 11:41:32',0,22.954675555229187,23.633399605751038
宁A59063_0,11,b'2021-08-21 12:11:26',0,32.7456271648407,33.43332052230835
宁AJU866_0,1,b'2021-08-21 14:32:53',1,21.744852662086487,24.183359742164612
宁AFC631_0,11,b'2021-08-21 15:30:27',0,39.62682366371155,47.7499794960022
冀JR6515_1,16,b'2021-08-21 15:42:20',0,23.536807894706726,26.216699481010437
冀J9A373_1,16,b'2021-08-21 16:28:46',0,24.394392371177673,24.416640400886536
冀JR6562_1,16,b'2021-08-21 19:12:16',0,25.01797378063202,22.45001971721649
蒙B91256_1,13,b'2021-08-21 19:13:54',1,23.081175684928894,24.03335988521576
津C63538_1,16,b'2021-08-21 20:03:24',0,24.742435812950134,24.43332016468048
宁A59063_0,11,b'2021-08-21 20:06:28',0,32.58909344673157,34.333319664001465
甘M34303_1,12,b'2021-08-21 23:46:24',1,23.213823437690735,24.74999964237213
浙J32362_1,16,b'2021-08-22 00:44:17',1,22.271685004234314,21.89993977546692
宁A2AG18_0,11,b'2021-08-22 03:04:23',1,22.915136218070984,22.90001928806305
鄂FNE536_1,16,b'2021-08-22 04:20:16',1,21.900712251663208,23.916719555854797
冀A0851X_1,16,b'2021-08-22 07:36:57',0,23.054779171943665,22.933380603790283
冀JZ1191_1,15,b'2021-08-22 07:38:31',0,24.30253565311432,23.116679191589355
宁B96225_1,16,b'2021-08-22 09:27:13',0,21.695178151130676,22.30001986026764
宁A82C26_0,1,b'2021-08-22 10:33:53',0,20.67979395389557,22.883339524269104
陕KG2175_1,16,b'2021-08-22 10:59:02',1,22.377465963363647,20.916659832000732
冀J7W910_1,14,b'2021-08-22 11:14:51',1,22.701172828674316,23.249999284744263
宁A59063_0,11,b'2021-08-22 12:10:32',0,32.5707471370697,33.26664090156555
津CD0979_1,16,b'2021-08-22 12:21:44',0,22.507715821266174,22.933380603790283
