vehicle_id,vehicle type,time,first appear,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
宁CEW131_0,1,b'2021-08-20 17:38:15',0,25.15817642,25.03331959,1.8140824,5.287205,1.9575492,5.736689,11.600222,1.63332,4.6000204,1.84998,5.41668,11.533319
宁AJ673K_0,1,b'2021-08-20 17:38:59',0,26.38219714,24.89994049,1.8954036,5.4874444,2.00738,6.050804,12.136756,1.61664,4.9166403,1.9666799,5.31666,11.083321
苏C0U753_0,11,b'2021-08-20 17:39:21',1,32.528404,27.45000064,2.220954,6.4757757,2.4029098,7.419173,14.6650915,1.8333601,5.21664,2.01666,5.8833604,12.49998
陕A21V3L_0,1,b'2021-08-20 17:41:03',1,26.60390139,26.15003943,1.8985918,5.4739757,2.010402,6.042085,12.204874,1.81668,5.31666,2.13336,5.56668,11.31666
宁AST331_0,1,b'2021-08-20 17:42:23',0,29.64120805,30.46661854,2.060406,5.864684,2.1946616,6.6044397,13.244865,2.0833201,5.81664,2.36664,6.66666,13.5333605
蒙LCW998_0,1,b'2021-08-20 17:43:05',1,26.56498432,27.0333606,1.8785316,5.452047,1.9961871,5.9999356,12.181133,1.71666,5.13336,2.05002,6,12.13332
宁A76X38_0,1,b'2021-08-20 17:44:53',1,26.89726889,27.70002007,1.9177312,5.496932,2.0286012,6.0878625,12.367289,1.81668,5.58336,2.0666401,6.4000196,11.83332
宁AL391G_0,1,b'2021-08-20 17:45:37',1,26.68302476,24.5500195,1.906507,5.5073,2.0148804,6.076496,12.276387,1.5499799,5.13336,2.01666,5.7666597,10.08336
宁AQ600C_0,11,b'2021-08-20 17:46:43',0,25.64274967,27.28331923,1.8028781,5.3297005,1.9258864,5.780189,11.869802,2.01666,5.0166597,1.9166399,6.10002,12.23334
青ASJ685_0,1,b'2021-08-20 17:47:39',1,26.52173102,24.91674006,1.8920124,5.491253,2.0024803,6.045048,12.217183,1.60002,4.90002,1.8333601,5.83332,10.75002
宁D70317_1,13,b'2021-08-20 17:50:52',1,35.87165236,37.5000608,2.419652,7.1199555,2.6681721,7.9379277,16.973139,2.4166799,6.98334,2.73336,8.13336,17.23332
宁A33J61_0,1,b'2021-08-20 17:54:22',1,26.64774656,27.63336003,1.9071286,5.5124683,2.0151029,6.0821815,12.255141,1.60002,5.20002,2.1,6.2666397,12.466681
宁AX570K_0,1,b'2021-08-20 17:55:25',1,26.78885043,26.06669962,1.9143288,5.5151887,2.020138,6.094189,12.313549,1.65,5.20002,1.86666,5.55,11.80002
宁D7E234_0,11,b'2021-08-20 17:55:37',1,32.06974268,27.81671941,2.2044697,6.427271,2.3775914,7.348053,14.413742,1.78332,5.2666802,2.1,6.03336,12.63336
宁CS3100_0,11,b'2021-08-20 17:56:56',1,31.48846149,38.51663947,2.1774888,6.3652043,2.3426154,7.2602715,14.116442,2.0666401,5.31666,12.75,5.89998,12.48336
宁CP8986_0,11,b'2021-08-20 17:58:52',1,32.15680361,29.24993992,2.1732779,6.365959,2.3398938,7.257038,14.585061,2.36664,5.4833403,2.03334,5.74998,13.61664
宁A7773K_0,1,b'2021-08-20 18:00:22',0,26.51865363,29.41668034,1.8853812,5.5349717,1.9920628,6.1221414,12.251463,2.01666,6.2999997,2.14998,6.46668,12.48336
宁BBX510_0,1,b'2021-08-20 18:02:35',1,26.55576289,28.40004086,1.8883623,5.4933577,1.9913346,6.072431,12.212067,1.5833399,4.7999997,1.86666,5.56668,14.58336
宁BAG358_0,1,b'2021-08-20 18:02:37',0,30.08410692,28.34999979,2.0987592,5.994403,2.2248647,6.7625184,13.291903,1.9499999,5.61666,2.03334,6.03336,12.7166395
宁A5SG28_0,1,b'2021-08-20 18:03:49',1,26.29754663,29.14997935,1.8822517,5.3899336,1.9777883,5.9654946,12.077298,1.60002,4.99998,4.31664,5.95002,12.28332
宁A62A31_0,1,b'2021-08-20 18:04:41',1,26.53585374,26.95002079,1.9044497,5.520389,2.0025911,6.1226363,12.196892,1.86666,5.46666,1.81668,5.8000197,12
宁C7F882_0,1,b'2021-08-20 18:04:53',0,26.54413819,26.61665976,1.9006006,5.4865084,1.9975135,6.0792494,12.202058,1.9833599,5.1666603,1.81668,5.53332,12.11664
宁A08933_0,11,b'2021-08-20 18:06:26',1,31.4270997,27.26675928,2.148428,6.369154,2.2903724,7.272944,14.262107,1.9000201,4.9833603,2.13336,5.71668,12.5333395
宁CGJ776_0,1,b'2021-08-20 18:07:58',0,26.22523069,24.39996064,1.8683472,5.44324,1.9711934,6.001201,12.077444,1.63332,4.65,1.76664,5.50002,10.849979
宁AMR216_0,1,b'2021-08-20 18:08:16',0,23.61586332,23.45004022,1.7688794,4.812612,2.088621,5.1700664,10.474054,1.5833399,4.8333597,1.8833401,5.14998,10.00002
宁CJ3516_0,1,b'2021-08-20 18:08:56',0,26.31516159,25.93325973,1.8800796,5.397678,1.9771411,5.9705157,12.0938225,1.61664,4.9166403,2.03334,5.91666,11.44998
宁CV1175_0,1,b'2021-08-20 18:14:49',1,26.71771109,27.18336046,1.9001832,5.4892263,2.0014818,6.083214,12.320244,1.81668,5.31666,2.0833201,5.93334,12.03336
宁A5AF77_0,1,b'2021-08-20 18:16:47',0,30.59513569,26.11667991,2.1214516,6.0537252,2.2518396,6.8645697,13.449364,1.73334,5.05002,2.05002,5.66664,11.61666
宁CEK443_0,1,b'2021-08-20 18:17:09',0,25.08660793,24.6333003,1.8083733,5.248265,1.9305615,5.7208896,11.602183,1.63332,4.8499804,2.11668,5.3666396,10.66668
宁CAT763_0,1,b'2021-08-20 18:17:44',0,25.17710209,26.15003943,1.8090814,5.1989026,1.9311095,5.680817,11.611169,1.75002,4.90002,1.9166399,5.73336,11.85
宁A9180H_0,1,b'2021-08-20 18:19:09',1,26.63882732,26.31666005,1.8941827,5.4626694,1.9919078,6.058861,12.289407,1.71666,5.56668,1.86666,5.78334,11.38332
宁EBQ767_0,11,b'2021-08-20 18:19:28',0,28.25305939,26.89997971,1.9861643,5.8181977,2.0806353,6.5563006,13.251564,1.8,5.23332,1.99998,5.7,12.166679
甘AW2T85_0,1,b'2021-08-20 18:20:27',1,25.94617009,24.43337917,1.8508049,5.4011054,1.9527011,5.9510794,11.987628,1.60002,4.73334,1.9499999,5.4833403,10.66668
宁CK9816_0,1,b'2021-08-20 18:21:16',0,27.33667374,33.40007901,1.9298226,5.4700165,2.021132,6.1109776,12.618913,2.11668,5.8000197,5.2666802,6.68334,13.5333605
宁AF15551_4,1,b'2021-08-20 18:21:18',1,26.70642614,26.26662076,1.9009906,5.5022597,1.9986024,6.1063843,12.346313,1.9333199,5.23332,2.18334,5.4499803,11.46666
宁DB9460_0,1,b'2021-08-20 18:22:33',1,26.24898076,26.58330023,1.8797247,5.442787,1.9777896,6.0200357,12.144484,1.9499999,5.31666,1.9333199,6.06666,11.31666
宁AN022B_0,1,b'2021-08-20 18:23:03',1,26.43657088,25.04999936,1.888549,5.4548693,1.9846689,6.041819,12.183477,1.63332,4.73334,1.9000201,5.4,11.38332
宁CB022警_3,1,b'2021-08-20 18:26:23',1,26.66121125,25.18338025,1.8996079,5.476797,1.9950496,6.0773726,12.262873,1.86666,4.81668,1.9000201,5.50002,11.1
宁AA6475_0,1,b'2021-08-20 18:26:37',1,26.61390781,28.21662068,1.9002789,5.526894,1.9978068,6.138885,12.297632,2.48334,5.4499803,1.99998,6.28332,12
宁CFF166_0,11,b'2021-08-20 18:28:13',1,31.95323467,27.23327994,2.181128,6.359339,2.329493,7.3064237,14.444405,1.86666,5.06664,1.9499999,5.89998,12.45
宁ARZ382_0,1,b'2021-08-20 18:29:35',0,28.60094011,31.75001979,2.007395,5.820689,2.1082225,6.5581717,13.090018,2.0833201,6.1666803,2.33334,6.93336,14.23332
宁A38786_1,4,b'2021-08-20 18:30:27',0,29.96823013,29.85005915,2.0590546,5.9228606,2.1724322,6.679569,13.740738,1.9499999,5.53332,2.20002,6.3333597,13.83336
宁CS7310_0,1,b'2021-08-20 18:30:53',1,26.61248088,31.53336167,1.8973638,5.444368,1.9912827,6.013919,12.2511,1.8333601,5.23332,2.05002,5.74998,16.66668
宁A9698G_0,1,b'2021-08-20 18:32:41',0,24.97139454,24.73338068,1.8008626,5.1627436,1.9191992,5.592092,11.457595,1.66668,5.38332,1.8833401,5.41668,10.38336
宁CY9709_0,1,b'2021-08-20 18:34:48',1,26.36980176,31.93337917,1.8848187,5.443645,1.981496,5.998534,12.167729,2.3500202,6.56664,2.4166799,6.85002,13.75002
宁CV6132_0,1,b'2021-08-20 18:36:30',1,26.67314887,25.58334053,1.8997345,5.4753914,1.9970883,6.046933,12.320442,1.8833401,5.1166797,1.99998,5.35002,11.23332
宁A730R5_0,1,b'2021-08-20 18:36:40',1,26.69561505,24.28332031,1.904176,5.526233,2.002108,6.100304,12.352954,1.75002,4.99998,1.76664,5.4833403,10.2833395
宁ANC229_0,1,b'2021-08-20 18:36:43',0,24.82115328,24.31674063,1.7987027,5.1641726,1.9216142,5.5864,11.430106,1.8333601,5.1166797,1.9833599,5.2666802,10.11666
宁CE1982_1,13,b'2021-08-20 18:38:34',1,36.65405631,31.39998078,2.4924705,7.3357053,2.743744,8.24372,17.401758,2.0666401,5.89998,2.20002,6.73332,14.50002
豫BH1859_1,14,b'2021-08-20 18:40:44',1,35.63395143,33.61667991,2.4059124,7.0601974,2.6255867,7.882499,17.002695,2.25,6.34998,2.58336,7.24998,15.183359
宁CV0567_0,11,b'2021-08-20 18:41:29',1,31.56448603,27.23327994,2.1572964,6.2647543,2.299069,7.1416845,14.2801075,1.9166399,5.1166797,1.99998,5.74998,12.45
宁A2LN97_0,1,b'2021-08-20 18:43:29',1,26.38995409,29.66669977,1.8729703,5.473309,1.9762418,6.0134215,12.192483,2.18334,5.83332,2.0833201,6.63336,12.93336
鲁GL6935_1,13,b'2021-08-20 18:45:31',1,36.41202092,32.66664147,2.4564004,7.251218,2.6970062,8.158822,17.347786,2.31666,6.56664,2.33334,7.0833597,14.36664
宁CLB987_0,1,b'2021-08-20 18:45:49',1,26.381464,34.34999943,1.8791947,5.4858932,1.9759123,6.0428624,12.238377,1.75002,5.0166597,1.9333199,5.83332,19.81668
宁CEM089_0,1,b'2021-08-20 18:46:10',1,26.62401795,24.16674078,1.873721,5.532172,1.9791323,6.0854316,12.403073,1.68336,4.96668,1.73334,5.18334,10.60002
宁A5592K_0,1,b'2021-08-20 18:49:53',1,26.39531493,31.45002007,1.885759,5.4807806,1.9799781,6.0417705,12.231179,1.53336,4.61664,8.95002,5.53332,10.81668
宁A843R0_0,1,b'2021-08-20 18:50:20',1,26.80195212,25.04999936,1.8908508,5.4762487,1.9886807,6.0441203,12.388813,1.65,4.9500003,1.9499999,5.65002,10.849979
宁A8C994_0,1,b'2021-08-20 18:51:49',0,24.74519849,25.10004044,1.7834684,5.14488,1.9070019,5.5566254,11.425077,1.75002,5.1,1.9666799,5.4833403,10.8
宁A9382E_0,1,b'2021-08-20 18:54:22',1,26.43115103,25.04999936,1.876289,5.4253144,1.9715081,5.9781933,12.208624,1.69998,5.4833403,1.9333199,5.4833403,10.450021
豫R5HV57_0,1,b'2021-08-20 18:55:08',0,25.41095853,27.76668012,1.8121728,5.243847,1.9265924,5.7067647,11.723793,1.8,5.73336,2.14998,6.03336,12.049979
宁CKG066_0,11,b'2021-08-20 18:56:23',0,32.6725781,36.50004029,2.1993148,6.4378448,2.3539991,7.346638,14.892405,2.3833199,6.78336,2.55,7.6499996,17.13336
冀FS0074_1,13,b'2021-08-20 18:57:13',1,36.4658761,36.83333874,2.4492657,7.2513733,2.6876132,8.154858,17.398037,2.44998,7.13334,2.6833198,7.8833404,16.68336
宁AR556E_0,11,b'2021-08-20 18:57:16',0,37.15200305,27.98334002,2.447686,7.285556,2.6898184,8.1765175,17.370796,1.99998,5.8833604,2.1,5.96664,12.03336
宁CLL905_0,1,b'2021-08-20 19:01:26',0,26.04529381,26.39999986,1.8608873,5.398436,1.9559647,5.9392796,12.077214,1.84998,5.23332,1.8333601,5.74998,11.73336
宁CQ1696_0,1,b'2021-08-20 19:02:26',1,26.39305651,26.88329995,1.8723555,5.439229,1.9697001,5.9929185,12.248305,1.9000201,5.38332,2.0666401,5.83332,11.7
蒙L35311_1,3,b'2021-08-20 19:03:23',0,41.64165258,42.1667397,3.0719697,8.0469475,3.3903775,8.644782,18.212763,1.9666799,5.7666597,15.03336,6.4000196,13.00002
宁BU0591_0,1,b'2021-08-20 19:03:45',1,26.67485476,32.41668105,1.9078826,5.475271,1.9979619,6.06627,12.356831,1.78332,4.96668,1.9333199,6,17.73336
宁AV220F_0,1,b'2021-08-20 19:03:57',1,26.23995602,30.31667948,1.8809019,5.4302163,1.9741648,5.99079,12.164037,1.51668,4.78332,8.583361,5.4499803,9.98334
宁C60855_0,11,b'2021-08-20 19:04:06',0,25.52853227,26.1667192,1.7989163,5.283455,1.8859493,5.748557,11.860195,1.71666,5.35002,1.9499999,5.86668,11.2833605
宁DBH229_0,1,b'2021-08-20 19:06:31',1,26.24360561,26.61665976,1.8676449,5.4148397,1.964576,5.963178,12.170276,1.78332,5.1,2.0833201,5.93334,11.716681
宁A6HJ28_0,1,b'2021-08-20 19:07:06',1,26.3731277,25.86666048,1.8771503,5.4076715,1.9713562,5.9667153,12.196129,1.65,5.0166597,1.78332,5.63334,11.78334
宁A9P096_0,1,b'2021-08-20 19:07:46',0,29.91498291,28.83329988,2.085396,5.7329535,2.2074535,6.4746227,13.241261,2.0666401,5.4,2.13336,6.1333203,13.09998
宁BAR664_0,1,b'2021-08-20 19:09:07',0,29.78806794,25.66661954,2.0863192,5.8261237,2.2086115,6.5719004,13.237279,1.73334,4.8833404,1.9166399,5.83332,11.29998
宁AV186K_0,1,b'2021-08-20 19:10:18',0,27.89513111,27.01673985,1.9590073,5.5924745,2.0517204,6.2417283,12.940849,1.75002,5.13336,1.8333601,5.74998,12.55002
浙A0U023_1,12,b'2021-08-20 19:10:31',0,37.28913903,37.75002122,2.5219867,7.3491864,2.7625885,8.193581,17.926628,2.50002,7.11666,2.51664,8.03334,17.58336
宁A369R7_0,1,b'2021-08-20 19:11:00',1,26.25202239,26.33333981,1.8747071,5.4409976,1.9703671,5.99519,12.172531,1.81668,5.1666603,2.1,5.78334,11.46666
青A40003_0,1,b'2021-08-20 19:11:53',1,26.43070757,30.76661825,1.885516,5.418281,1.9776812,5.98715,12.212662,1.78332,5.3666396,1.99998,5.8000197,15.816659
宁CDE598_0,1,b'2021-08-20 19:13:04',1,26.40396237,26.85006022,1.8761395,5.376697,1.9683064,5.9373856,12.179024,1.75002,5.59998,2.05002,6.3333597,11.11668
宁AB815D_0,1,b'2021-08-20 19:13:26',1,26.32517695,26.15003943,1.8731309,5.38381,1.9674785,5.9397864,12.180824,1.63332,5.50002,1.9666799,5.56668,11.483339
宁C0A616_0,1,b'2021-08-20 19:13:44',1,26.35874391,25.65005958,1.8802625,5.343293,1.9684525,5.910269,12.158279,1.68336,5.2666802,2.05002,5.85,10.8
宁CAY976_0,1,b'2021-08-20 19:15:02',0,25.53061724,26.26667976,1.822276,5.306446,1.9329094,5.8181925,11.83998,1.75002,5.4,2.03334,5.66664,11.416679
宁CHP631_0,1,b'2021-08-20 19:15:45',0,25.62471628,26.53338075,1.8391268,5.3437715,1.9469111,5.87086,11.896112,1.68336,5.4499803,2.13336,5.53332,11.73336
宁CES682_0,1,b'2021-08-20 19:15:58',0,28.25710416,28.35006058,1.9774688,5.692253,2.0746794,6.4092073,13.059712,1.8,5.28336,2.28336,5.89998,13.08336
宁D55926_0,11,b'2021-08-20 19:17:26',0,38.36466193,37.81667948,2.5656044,7.694699,2.84691,8.673151,17.905298,2.4333599,7.06668,2.76666,7.95,17.59998
宁AR926U_0,1,b'2021-08-20 19:18:09',0,26.67765498,26.13335967,1.8940866,5.48529,1.9914924,6.100217,12.392565,1.73334,4.8833404,2.01666,5.8833604,11.61666
蒙L66777_1,16,b'2021-08-20 19:20:17',1,35.33882976,55.96661925,2.3607297,6.9116964,2.5654552,7.7649,17.023022,3.19998,8.76666,3.26664,9.900001,30.833342
宁A7JU93_0,1,b'2021-08-20 19:21:11',1,26.65426612,35.95001936,1.8967313,5.455587,1.9896157,6.0744658,12.346584,1.73334,5.2666802,11.58336,5.66664,11.7
宁AE0787_0,1,b'2021-08-20 19:22:36',1,26.35419309,28.06667984,1.8746196,5.419346,1.9709291,6.0138326,12.236821,1.9499999,5.41668,2.21664,6.1666803,12.31668
宁C9E997_0,1,b'2021-08-20 19:22:36',1,26.28284454,27.63342083,1.8709661,5.4103284,1.9669336,6.000923,12.197142,2.05002,5.43336,1.9000201,6.1666803,12.08334
宁AG8583_1,12,b'2021-08-20 19:23:28',1,36.99779034,33.51671934,2.5158343,7.411616,2.7732391,8.33826,17.582375,2.33334,6.78336,2.56668,7.09998,14.73336
宁A6268B_0,1,b'2021-08-20 19:26:18',1,26.84702754,24.40008044,1.9005221,5.465325,1.9945147,6.0913935,12.453478,1.60002,4.68336,1.8333601,5.43336,10.849979
宁A9Y681_0,1,b'2021-08-20 19:27:25',1,26.20670557,27.44993985,1.8562772,5.3912783,1.9557828,5.9647655,12.137122,1.9166399,5.23332,2.05002,6.4166403,11.83332
宁A03Y36_0,1,b'2021-08-20 19:27:29',1,25.99789739,24.00000036,1.8504163,5.399817,1.9508805,5.967841,12.077593,1.5499799,4.51668,1.68336,5.18334,11.06664
宁DX5163_0,1,b'2021-08-20 19:28:14',1,26.31330729,26.56667948,1.8716602,5.431914,1.968486,6.0225515,12.219706,1.78332,5.13336,1.78332,6.10002,11.76666
宁AB789Y_0,1,b'2021-08-20 19:28:36',0,25.24141073,29.05002058,1.8062713,5.2730837,1.9267449,5.7626143,11.715824,1.8,5.86668,2.11668,6.0833397,13.18332
宁CEF512_0,1,b'2021-08-20 19:30:12',0,25.76105654,26.53331995,1.8358207,5.325046,1.9412555,5.85616,11.918928,1.76664,5.03334,1.9499999,6.03336,11.74998
宁BZ8508_0,1,b'2021-08-20 19:31:11',0,25.16012907,25.73334038,1.7894801,5.1616197,1.9134479,5.6396074,11.612999,1.76664,4.75002,1.9499999,5.65002,11.61666
宁A682W6_0,1,b'2021-08-20 19:32:47',0,25.01685441,26.41667962,1.7865201,5.145584,1.9084288,5.611688,11.569638,1.81668,4.8833404,2.05002,5.59998,12.06666
宁EY3123_0,1,b'2021-08-20 19:35:28',1,26.48419976,26.06664062,1.886474,5.426074,1.9819857,6.033178,12.272364,1.81668,4.99998,1.86666,5.78334,11.59998
宁AM589J_0,1,b'2021-08-20 19:37:40',0,26.85469329,30.86663961,1.8962319,5.465896,1.9951111,6.0854254,12.462864,1.84998,4.69998,1.75002,5.4499803,17.11668
宁DT8213_0,1,b'2021-08-20 19:38:13',1,26.44150972,42.61667848,1.8869452,5.4185853,1.9810107,6.0253305,12.229822,1.9000201,5.18334,15.49998,6.7666802,13.26666
冀GSR635_0,1,b'2021-08-20 19:38:42',1,26.30431294,26.10000014,1.8824611,5.431189,1.9771117,6.031951,12.196311,1.65,5.1,2.01666,6.19998,11.13336
宁CHL310_0,1,b'2021-08-20 19:39:11',1,26.69272363,29.16660011,1.8892068,5.4198914,1.9869066,6.032558,12.371749,1.78332,5.66664,2.33334,6.28332,13.09998
辽MY5806_1,13,b'2021-08-20 19:39:33',1,36.16731048,60.94991684,2.4331043,7.250017,2.6715522,8.193558,17.252356,2.46666,6.94998,2.59998,7.71666,41.21664
宁AS627U_0,1,b'2021-08-20 19:39:52',0,25.47559261,25.39997935,1.8156272,5.2714105,1.9339166,5.775379,11.7817335,1.76664,5.0166597,1.84998,5.58336,11.18334
宁DU8569_0,1,b'2021-08-20 19:40:08',0,25.97679913,31.58334017,1.8413248,5.3406124,1.9427508,5.898118,12.031321,1.73334,4.8333597,1.81668,5.59998,17.59998
宁A9HJ72_0,11,b'2021-08-20 19:40:34',0,36.54094934,40.01669884,2.4166439,7.088395,2.6509948,8.062269,17.069971,2.3500202,6.70002,5.46666,8.14998,17.35002
宁A0329F_0,1,b'2021-08-20 19:42:07',1,26.44967437,21.94998085,1.8739369,5.412742,1.9737781,6.00631,12.274142,1.5499799,4.4833198,1.8,4.9500003,9.16668
宁E49033_0,1,b'2021-08-20 19:46:33',1,26.21832132,29.26668048,1.8535111,5.393197,1.9617281,5.9723253,12.165435,1.99998,5.8000197,2.03334,6.6499796,12.78336
宁A6CF01_0,1,b'2021-08-20 19:47:24',1,26.14647031,37.13333845,1.8596032,5.410526,1.9649537,5.995117,12.128664,1.9333199,5.31666,10.8,6.38334,12.70002
宁CP1719_0,1,b'2021-08-20 19:51:52',1,26.51457131,24.10001993,1.8667699,5.419429,1.9759512,6.013727,12.290718,1.48332,4.65,1.81668,5.61666,10.5333605
宁DAE852_0,1,b'2021-08-20 19:53:51',0,28.01817298,41.84993863,1.9623348,5.5515924,2.0685043,6.24089,12.924016,2.74998,7.5833397,2.76666,8.81664,19.933321
宁BR8900_0,1,b'2021-08-20 19:56:34',0,26.40293956,27.1666199,1.882119,5.4848366,1.9867791,6.104123,12.23349,1.81668,5.29998,2.0833201,6.28332,11.68332
宁A1PL31_0,1,b'2021-08-20 19:57:15',1,26.44618392,32.91665912,1.863961,5.436547,1.9729974,6.02713,12.248657,1.65,5.25,1.9499999,6.11664,17.95002
宁C9C988_0,11,b'2021-08-20 19:58:01',0,27.6050806,24.56664026,1.9185565,5.655042,2.016826,6.3371863,13.037131,1.69998,4.65,1.8333601,5.46666,10.91664
宁A2CW52_0,1,b'2021-08-20 19:59:53',0,26.18912995,26.45003915,1.8684298,5.4198656,1.9717097,6.0073104,12.127689,1.66668,5.1666603,2.1,6.10002,11.416679
宁BQ0527_0,1,b'2021-08-20 20:02:15',0,29.62907732,30.74999928,2.0568109,5.848705,2.1781156,6.6407857,13.234737,2.21664,6.4000196,2.28336,6.68334,13.16664
宁CQ2111_0,1,b'2021-08-20 20:05:01',0,24.94674504,24.63342011,1.7925406,5.1771517,1.9194475,5.648875,11.462049,1.66668,4.90002,1.9666799,5.56668,10.5333605
宁AMS739_0,1,b'2021-08-20 20:07:24',1,27.19145179,41.06670141,1.9177856,5.521254,2.0135424,6.187754,12.548716,1.9333199,5.03334,1.9000201,5.56668,26.633339
蒙L64182_1,12,b'2021-08-20 20:07:38',1,36.71120882,34.34999943,2.4838204,7.222067,2.7404451,8.199428,17.311108,2.23332,6.43332,2.4166799,7.36668,15.9
宁BW7022_0,1,b'2021-08-20 20:09:10',1,26.61311924,26.39999986,1.8760239,5.435815,1.976011,6.0548716,12.239907,1.81668,5.3666396,2.21664,6.01668,10.98336
宁AG781A_0,1,b'2021-08-20 20:11:28',1,27.08472848,25.96661925,1.9049991,5.418761,2.0002394,6.0762277,12.437005,1.69998,5.29998,1.84998,5.7,11.416679
宁AH851B_0,1,b'2021-08-20 20:12:13',0,28.37225318,28.53335917,1.9786643,5.569438,2.080474,6.2811146,12.940077,1.8833401,5.65002,2.03334,6.28332,12.68334
宁A7Y372_0,1,b'2021-08-20 20:15:07',1,26.98620558,29.81669962,1.8990831,5.4312167,2.0037282,6.076705,12.41945,2.3500202,6.06666,2.20002,6.2999997,12.900001
宁A7918G_0,1,b'2021-08-20 20:16:32',0,26.17270052,25.6832993,1.8460588,5.3809824,1.9569312,5.9606023,12.071221,1.73334,4.7666397,1.8833401,5.53332,11.76666
宁A0377E_0,1,b'2021-08-20 20:16:56',1,27.07306802,29.55000043,1.9071919,5.505719,2.0150635,6.156099,12.50511,1.41666,4.33332,9.649981,5.05002,9.100019
苏D77685_1,16,b'2021-08-20 20:17:46',1,35.98241329,44.93328094,2.409509,7.059621,2.6514745,7.992709,16.962751,3.1166399,8.1,3.1333199,9.79998,20.78334
宁CW3613_0,11,b'2021-08-20 20:18:14',0,32.23576427,32.20001936,2.1741214,6.325049,2.3365269,7.3227406,14.588053,2.4166799,6.31668,2.50002,7.18332,13.783319
宁BU5371_0,1,b'2021-08-20 20:18:21',1,26.85134232,25.80000043,1.8996844,5.4959693,2.004732,6.142632,12.348109,2.21664,4.9833603,2.05002,5.7,10.849979
宁AX126A_0,1,b'2021-08-20 20:23:10',1,26.84328675,27.14999914,1.8855903,5.4036293,1.9923885,6.0342736,12.3633175,1.71666,5.1,1.9166399,6.1666803,12.25002
蒙CCS703_0,11,b'2021-08-20 20:24:16',0,37.03015566,36.55001879,2.4572043,7.38947,2.7192945,8.415958,17.129818,2.6333401,7.09998,2.6500201,7.95,16.21668
甘NCF137_0,1,b'2021-08-20 20:29:56',1,26.66036725,28.01664054,1.8809127,5.4282002,1.9877194,6.049693,12.285803,1.9166399,5.93334,2.3999999,6.3666596,11.4
宁A93235_1,16,b'2021-08-20 20:31:21',1,36.97275281,38.26661825,2.4899647,7.441105,2.7869449,8.380047,17.314587,2.74998,7.24998,2.71668,7.93332,17.61666
宁A9543K_0,1,b'2021-08-20 20:32:27',0,28.71169031,28.34999979,1.9856424,5.7378974,2.111136,6.465535,13.121471,2.13336,5.89998,2.1,6.19998,12.01668
宁A1D803_0,1,b'2021-08-20 20:34:14',1,26.81571722,26.28335953,1.8846886,5.486416,2.0045583,6.095892,12.346871,1.75002,5.14998,1.8833401,5.33334,12.166679
豫J77256_1,14,b'2021-08-20 20:36:03',1,35.98710895,46.70004129,2.4054224,7.1325865,2.6671686,8.038379,16.98245,2.4333599,6.75,2.53332,7.5833397,27.40002
宁AJ320Y_0,1,b'2021-08-20 20:36:37',0,26.61487699,24.05003965,1.8707274,5.400144,1.9868428,5.996748,12.217162,1.60002,4.45002,1.76664,5.55,10.68336
豫A21M2F_0,1,b'2021-08-20 20:37:46',0,26.34813488,26.10000014,1.8526864,5.4047437,1.9707232,5.9743905,12.086976,1.65,5.0833197,1.86666,5.86668,11.633341
宁AC3373_0,1,b'2021-08-20 20:38:23',0,27.87160993,24.91667926,1.94775,5.5528374,2.0654778,6.2210236,12.814106,1.71666,4.8499804,1.8,5.43336,11.11668
宁A92F95_0,1,b'2021-08-20 20:50:26',1,26.72688246,28.09998035,1.8779428,5.4940314,2.0043218,6.09148,12.2903,1.86666,5.1666603,1.9166399,5.91666,13.23336
冀FU6535_1,12,b'2021-08-20 20:51:53',1,36.48585677,36.18330002,2.439061,7.29695,2.7294624,8.250388,17.249035,2.4166799,7.0333204,2.44998,7.78332,16.5
宁CBZ730_0,21,b'2021-08-20 20:54:03',1,30.62485099,39.71663833,2.1078806,6.180079,2.2809,7.0754385,13.72191,2.56668,7.39998,11.633341,5.91666,12.199981
宁EY1358_0,1,b'2021-08-20 20:54:45',0,26.67234063,22.5,1.8733919,5.416669,1.9945599,6.0149565,12.230553,1.48332,4.05,1.78332,5.25,9.93336
宁BBM269_0,1,b'2021-08-20 20:58:43',1,26.66136503,25.01670063,1.8576889,5.4332266,1.9858174,6.0142527,12.260084,1.71666,4.78332,2.03334,5.8000197,10.68336
宁A6102D_0,11,b'2021-08-20 20:59:49',0,28.51072311,28.78338039,1.9674652,5.763277,2.0987642,6.4876494,13.317131,2.6500201,6.0833397,2.33334,5.7,12.01668
甘AH8C26_0,1,b'2021-08-20 21:01:28',1,26.79253221,27.04992056,1.885723,5.483272,2.0099196,6.089356,12.312649,1.8,5.14998,1.99998,5.68332,12.41664
宁AHU230_0,1,b'2021-08-20 21:04:16',0,26.89869761,25.53336024,1.8843851,5.461461,2.0077965,6.0705376,12.365849,1.76664,4.6000204,1.8,5.41668,11.95002
川AVN777_0,1,b'2021-08-20 21:05:47',1,26.63997173,26.85006022,1.8666071,5.465867,1.9939059,6.050901,12.267707,1.8333601,4.96668,2.29998,5.86668,11.88336
